Timestamp,Head_Pitch,Head_Yaw,Head_Roll,Head_X,Head_Y,Head_Z,Controller_Pitch,Controller_Yaw,Controller_Roll,Controller_X,Controller_Y,Controller_Z,Utente
280.1091,23.8,9.9,354.2,0.1,1.6,0.2,58.7,138.4,49.9,0.3,1.2,-0.1,3
280.1657,23.8,10.0,354.3,0.1,1.6,0.2,61.4,136.6,45.1,0.3,1.2,-0.1,3
280.2207,23.7,10.1,354.4,0.1,1.6,0.2,66.7,136.6,41.3,0.3,1.2,-0.1,3
280.2763,23.5,10.1,354.6,0.1,1.6,0.2,70.9,133.8,31.3,0.3,1.2,0.0,3
280.3318,23.5,10.4,354.8,0.1,1.6,0.2,74.2,135.9,27.2,0.3,1.2,0.0,3
280.3867,23.0,10.6,355.0,0.1,1.6,0.2,74.9,127.8,18.8,0.3,1.2,0.0,3
280.4432,22.6,10.6,355.1,0.1,1.6,0.2,76.0,130.1,18.3,0.3,1.2,0.0,3
280.4989,22.2,10.8,355.2,0.1,1.6,0.2,80.6,136.3,19.9,0.3,1.2,0.0,3
280.554,21.9,10.8,355.2,0.1,1.6,0.2,84.5,149.8,29.5,0.3,1.1,0.0,3
280.6099,21.6,10.8,355.0,0.1,1.6,0.2,83.3,214.1,93.4,0.3,1.1,0.0,3
280.6656,21.2,10.4,354.6,0.1,1.6,0.2,83.4,158.1,42.0,0.3,1.1,0.0,3
280.7218,20.8,10.1,354.5,0.1,1.6,0.2,79.9,170.6,59.2,0.3,1.1,0.0,3
280.7774,20.4,10.1,354.6,0.1,1.6,0.2,79.5,151.9,39.5,0.3,1.1,0.0,3
280.8328,20.5,10.2,354.9,0.1,1.6,0.2,80.7,171.1,61.6,0.3,1.1,0.0,3
280.8886,20.6,10.0,355.2,0.1,1.6,0.2,80.5,160.6,50.8,0.3,1.1,0.0,3
281.1115,20.9,9.0,354.9,0.1,1.6,0.2,79.2,134.7,26.8,0.3,1.1,0.0,3
281.1672,21.2,8.9,355.0,0.1,1.6,0.2,79.7,141.4,33.0,0.3,1.1,0.0,3
281.2226,21.6,8.7,355.0,0.1,1.6,0.2,80.8,141.6,33.7,0.3,1.1,0.0,3
281.2788,21.6,8.6,355.2,0.1,1.6,0.2,79.9,136.7,29.2,0.3,1.1,0.0,3
281.3361,21.6,8.4,355.3,0.1,1.6,0.2,80.3,139.8,32.0,0.3,1.1,0.0,3
281.3923,21.5,8.4,355.5,0.1,1.6,0.2,80.2,138.0,30.0,0.3,1.1,0.0,3
281.4489,21.6,8.2,355.4,0.1,1.6,0.2,80.1,138.9,31.0,0.3,1.1,0.0,3
281.5058,21.7,8.3,355.5,0.1,1.6,0.2,79.6,140.4,32.8,0.3,1.1,0.0,3
281.5617,21.9,8.2,355.5,0.1,1.6,0.2,79.4,138.2,30.6,0.3,1.1,0.0,3
281.6178,21.9,8.1,355.6,0.1,1.6,0.2,80.0,141.0,34.0,0.3,1.1,0.0,3
281.6753,22.1,8.1,355.5,0.1,1.6,0.2,79.2,136.1,29.8,0.3,1.2,0.0,3
281.7326,22.1,8.0,355.7,0.1,1.6,0.2,79.4,138.6,32.4,0.3,1.2,0.0,3
281.7892,22.4,7.8,355.7,0.1,1.6,0.2,79.5,139.5,33.3,0.3,1.2,0.0,3
281.8457,22.4,7.6,355.7,0.1,1.6,0.2,79.2,137.4,31.8,0.3,1.2,0.0,3
281.9016,22.3,7.7,355.7,0.1,1.6,0.2,79.4,135.8,30.1,0.3,1.2,0.0,3
281.9571,22.2,7.9,355.8,0.1,1.6,0.2,79.5,135.4,29.9,0.3,1.2,0.0,3
282.0123,21.9,7.9,355.9,0.1,1.6,0.2,79.4,132.9,27.7,0.3,1.2,0.0,3
282.0684,21.7,7.8,356.0,0.1,1.6,0.2,79.8,132.1,26.6,0.3,1.2,0.0,3
282.1244,21.6,7.8,355.9,0.1,1.6,0.2,79.8,131.2,26.4,0.3,1.2,0.0,3
282.18,21.5,7.9,355.9,0.1,1.6,0.2,79.9,129.7,24.7,0.3,1.2,0.0,3
282.2355,21.3,7.9,356.0,0.1,1.6,0.2,80.6,126.5,22.9,0.3,1.2,0.0,3
282.2914,21.3,7.9,355.8,0.1,1.6,0.2,80.4,126.1,21.9,0.3,1.2,0.0,3
282.347,21.3,8.0,355.8,0.1,1.6,0.2,80.4,126.4,22.4,0.3,1.2,0.0,3
282.4018,21.3,7.9,355.7,0.1,1.6,0.2,80.0,124.2,20.3,0.3,1.2,0.0,3
282.4571,21.3,7.9,355.8,0.1,1.6,0.2,80.2,124.7,20.8,0.3,1.2,0.0,3
282.4999,21.2,7.9,355.7,0.1,1.6,0.2,80.2,124.1,20.1,0.3,1.2,0.0,3
282.5426,21.3,7.9,355.7,0.1,1.6,0.2,79.9,123.2,19.2,0.3,1.2,0.0,3
282.5855,21.3,7.9,355.7,0.1,1.6,0.2,80.1,124.5,20.1,0.3,1.2,0.0,3
282.6281,21.3,8.0,355.6,0.1,1.6,0.2,80.0,124.1,19.8,0.3,1.2,0.0,3
282.6709,21.4,8.0,355.6,0.1,1.6,0.2,79.5,122.5,17.7,0.3,1.2,0.0,3
282.7136,21.5,8.1,355.7,0.1,1.6,0.2,79.8,123.9,19.1,0.3,1.2,0.0,3
282.7556,21.4,8.2,355.7,0.1,1.6,0.2,79.9,122.3,17.5,0.3,1.2,0.0,3
282.7983,21.5,8.4,355.7,0.1,1.6,0.2,79.8,122.1,16.9,0.3,1.2,0.0,3
282.84,21.6,8.6,355.8,0.1,1.6,0.2,79.8,122.2,16.8,0.3,1.2,0.0,3
282.8818,21.6,8.7,355.9,0.1,1.6,0.2,79.9,121.3,16.2,0.3,1.2,0.0,3
282.9242,21.5,8.9,356.0,0.1,1.6,0.2,79.6,120.4,15.2,0.3,1.2,0.0,3
282.9658,21.5,9.0,356.1,0.1,1.6,0.2,79.7,120.7,15.8,0.3,1.2,0.0,3
283.0077,21.5,9.1,356.1,0.1,1.6,0.2,79.6,120.5,15.8,0.3,1.2,0.0,3
283.0498,21.4,9.1,356.2,0.1,1.6,0.2,79.3,119.6,14.8,0.3,1.2,0.0,3
283.0917,21.4,9.1,356.1,0.1,1.6,0.2,79.4,119.9,15.2,0.3,1.2,0.0,3
283.1337,21.4,9.2,356.2,0.1,1.6,0.2,79.5,119.2,14.2,0.3,1.2,0.0,3
283.1757,21.4,9.2,356.2,0.1,1.6,0.2,79.6,119.4,14.3,0.3,1.2,0.0,3
283.2175,21.3,9.2,356.1,0.1,1.6,0.2,79.6,118.4,13.5,0.3,1.2,0.0,3
283.2587,21.3,9.4,356.2,0.1,1.6,0.2,79.3,120.0,14.9,0.3,1.2,0.0,3
283.3007,21.2,9.4,356.1,0.1,1.6,0.2,79.5,121.1,15.9,0.3,1.2,0.0,3
283.3425,21.2,9.5,356.2,0.1,1.6,0.2,79.4,122.8,17.1,0.3,1.2,0.0,3
283.3841,21.2,9.5,356.1,0.1,1.6,0.2,79.2,124.0,17.5,0.3,1.2,0.0,3
283.4257,21.3,9.6,356.1,0.1,1.6,0.2,79.3,124.8,18.4,0.3,1.2,0.0,3
283.4675,21.3,9.7,356.1,0.1,1.6,0.2,78.7,123.1,16.8,0.3,1.2,0.0,3
283.5093,21.4,9.7,356.0,0.1,1.6,0.2,78.7,123.3,16.4,0.3,1.2,0.0,3
283.5511,21.4,9.6,356.0,0.1,1.6,0.2,79.4,124.8,17.9,0.3,1.2,0.0,3
283.593,21.5,9.6,356.0,0.1,1.6,0.2,79.2,122.3,15.6,0.3,1.2,0.0,3
283.6346,21.6,9.6,356.1,0.1,1.6,0.2,78.9,120.3,13.0,0.3,1.2,0.0,3
283.6765,21.6,9.7,356.1,0.1,1.6,0.2,79.7,123.7,17.4,0.3,1.2,0.0,3
283.7182,21.7,9.7,356.1,0.1,1.6,0.2,78.7,118.6,13.1,0.3,1.2,0.0,3
283.7592,21.8,9.7,356.2,0.1,1.6,0.2,78.8,118.3,12.2,0.3,1.2,0.0,3
283.8021,21.8,9.6,356.3,0.1,1.6,0.2,79.0,119.4,13.4,0.3,1.2,0.0,3
283.8446,21.7,9.6,356.3,0.1,1.6,0.2,78.9,118.0,12.2,0.3,1.2,0.0,3
283.8867,21.8,9.6,356.3,0.1,1.6,0.2,79.0,118.3,12.5,0.3,1.2,0.0,3
283.9288,21.9,9.7,356.4,0.1,1.6,0.2,78.8,118.5,12.9,0.3,1.2,0.0,3
283.9714,21.9,9.8,356.4,0.1,1.6,0.2,78.5,117.7,11.8,0.3,1.2,0.0,3
284.0138,22.0,9.8,356.4,0.1,1.6,0.2,78.8,118.0,12.3,0.3,1.2,0.0,3
284.056,21.9,9.8,356.3,0.1,1.6,0.2,78.6,117.6,11.7,0.3,1.2,0.0,3
284.0975,22.0,10.0,356.3,0.1,1.6,0.2,78.4,117.6,11.7,0.3,1.2,0.0,3
284.1267,22.0,10.5,356.3,0.1,1.6,0.2,78.3,117.0,11.0,0.3,1.2,0.0,3
284.1671,21.9,10.9,356.3,0.1,1.6,0.2,78.6,117.1,10.9,0.3,1.2,0.0,3
284.1955,21.9,11.3,356.3,0.1,1.6,0.2,78.8,116.9,10.8,0.3,1.2,0.0,3
284.2248,21.9,11.7,356.3,0.1,1.6,0.2,78.6,116.5,9.7,0.3,1.2,0.0,3
284.2536,21.8,12.0,356.3,0.1,1.6,0.2,78.4,116.9,9.2,0.3,1.2,0.0,3
284.282,21.8,12.2,356.1,0.1,1.6,0.2,78.4,115.9,7.8,0.3,1.2,0.0,3
284.3209,21.7,12.3,355.9,0.1,1.6,0.2,78.5,114.5,7.1,0.3,1.2,0.0,3
284.3488,21.6,12.4,355.9,0.1,1.6,0.2,78.1,113.2,6.2,0.3,1.2,0.0,3
284.3777,21.5,12.5,355.8,0.1,1.6,0.2,78.0,112.8,5.7,0.3,1.2,0.0,3
284.4064,21.4,12.6,355.9,0.1,1.6,0.2,78.1,113.1,5.8,0.3,1.2,0.0,3
284.4343,21.3,12.7,355.9,0.1,1.6,0.2,78.2,113.8,6.6,0.3,1.2,0.0,3
284.4631,21.3,12.7,356.0,0.1,1.6,0.2,77.9,113.7,6.7,0.3,1.2,0.0,3
284.5017,21.3,12.7,356.1,0.1,1.6,0.2,77.8,113.7,6.6,0.3,1.2,0.0,3
284.5299,21.3,12.7,356.1,0.1,1.6,0.2,77.9,113.9,6.8,0.3,1.2,0.0,3
284.5597,21.4,12.7,356.2,0.1,1.6,0.2,77.9,114.5,8.1,0.3,1.2,0.0,3
284.5988,21.4,12.8,356.2,0.1,1.6,0.2,77.3,114.2,8.1,0.3,1.2,0.0,3
284.6271,21.4,12.8,356.2,0.1,1.6,0.2,77.2,114.3,8.1,0.3,1.2,0.0,3
284.656,21.4,12.8,356.2,0.1,1.6,0.2,77.4,114.7,8.5,0.3,1.2,0.0,3
284.6848,21.5,12.7,356.3,0.1,1.6,0.2,77.5,115.1,8.9,0.3,1.2,0.0,3
284.7132,21.4,12.5,356.3,0.1,1.6,0.2,77.3,114.3,8.2,0.3,1.2,0.0,3
284.7522,21.5,12.4,356.3,0.1,1.6,0.2,77.4,114.3,8.3,0.3,1.2,0.0,3
284.7802,21.5,12.3,356.2,0.1,1.6,0.2,77.4,114.5,8.5,0.3,1.2,0.0,3
284.8085,21.5,12.3,356.3,0.1,1.6,0.2,77.4,114.3,8.4,0.3,1.2,0.0,3
284.8365,21.5,12.4,356.3,0.1,1.6,0.2,77.4,113.9,7.9,0.3,1.2,0.0,3
284.8646,21.6,12.4,356.2,0.1,1.6,0.2,77.6,114.3,8.1,0.3,1.2,0.0,3
284.8926,21.6,12.6,356.2,0.1,1.6,0.2,77.4,114.4,8.3,0.3,1.2,0.0,3
284.9203,21.7,12.8,356.2,0.1,1.6,0.2,77.2,113.5,7.7,0.3,1.2,0.0,3
284.9469,21.6,13.1,356.2,0.1,1.6,0.2,77.2,113.0,7.2,0.3,1.2,0.0,3
284.9748,21.6,13.5,356.1,0.1,1.6,0.2,77.0,112.3,6.3,0.3,1.2,0.0,3
285.0026,21.6,14.1,356.1,0.1,1.6,0.2,77.1,112.7,6.4,0.3,1.2,0.0,3
285.0299,21.4,14.7,356.1,0.1,1.6,0.2,77.2,112.8,6.4,0.3,1.2,0.0,3
285.0583,21.4,15.5,356.0,0.1,1.6,0.2,77.1,111.9,4.5,0.3,1.2,0.0,3
285.0856,21.3,16.3,355.9,0.1,1.6,0.2,77.0,114.4,5.7,0.3,1.2,0.0,3
285.1139,21.2,17.2,355.8,0.1,1.6,0.2,76.6,115.8,5.7,0.3,1.2,0.0,3
285.1438,21.1,18.1,355.7,0.1,1.6,0.2,76.9,116.0,5.5,0.3,1.2,0.0,3
285.1693,21.0,19.0,355.7,0.1,1.6,0.2,77.3,114.1,3.2,0.3,1.2,0.0,3
285.1976,20.9,20.1,355.6,0.1,1.6,0.2,78.0,113.5,2.5,0.3,1.2,0.0,3
285.2255,20.9,21.1,355.5,0.1,1.6,0.2,77.4,112.4,0.9,0.3,1.2,0.0,3
285.2533,20.9,22.0,355.4,0.1,1.6,0.2,77.2,112.1,359.9,0.3,1.2,0.0,3
285.2812,20.9,23.0,355.2,0.1,1.6,0.2,77.8,113.0,0.3,0.3,1.2,0.0,3
285.309,20.9,23.8,355.1,0.1,1.6,0.2,78.0,113.3,0.2,0.3,1.2,0.0,3
285.3371,21.0,24.5,354.8,0.1,1.6,0.2,77.7,113.0,359.5,0.3,1.2,0.0,3
285.3651,21.0,25.3,354.7,0.1,1.6,0.2,77.7,112.2,358.9,0.3,1.2,0.0,3
285.4066,20.9,26.0,354.7,0.1,1.6,0.2,78.0,112.7,359.4,0.3,1.2,0.0,3
285.4475,20.9,26.4,354.8,0.1,1.6,0.2,77.9,113.1,359.3,0.3,1.2,0.0,3
285.4756,21.0,26.8,355.0,0.1,1.6,0.2,77.7,115.4,1.5,0.3,1.2,0.0,3
285.518,21.0,27.0,355.2,0.1,1.6,0.2,77.4,115.3,0.6,0.3,1.2,0.0,3
285.5462,21.0,27.1,355.4,0.1,1.6,0.2,78.0,117.2,2.2,0.3,1.2,0.0,3
285.5751,21.0,27.0,355.5,0.1,1.6,0.2,77.9,117.1,2.2,0.3,1.2,0.0,3
285.6038,21.1,27.0,355.8,0.1,1.6,0.2,77.6,118.6,4.0,0.3,1.2,0.0,3
285.6443,21.2,26.9,355.9,0.1,1.6,0.2,77.5,118.9,4.2,0.3,1.2,0.0,3
285.6717,21.3,26.7,355.9,0.1,1.6,0.2,77.3,120.2,5.9,0.3,1.2,0.0,3
285.7013,21.5,26.3,355.9,0.1,1.6,0.2,76.8,119.5,5.6,0.3,1.2,0.0,3
285.7414,21.7,26.1,355.9,0.1,1.6,0.2,77.0,119.8,6.1,0.3,1.2,0.0,3
285.7695,21.9,25.8,355.9,0.1,1.6,0.2,77.2,119.8,6.7,0.3,1.2,0.0,3
285.7986,22.0,25.7,356.1,0.1,1.6,0.2,76.7,119.3,6.5,0.3,1.2,0.0,3
285.8383,22.1,25.7,356.1,0.1,1.6,0.2,76.8,120.7,7.9,0.3,1.2,0.0,3
285.8665,22.1,25.6,356.2,0.1,1.6,0.2,76.7,121.6,8.6,0.3,1.2,0.0,3
285.8961,22.3,25.4,356.1,0.1,1.6,0.2,76.6,121.7,9.2,0.3,1.2,0.0,3
285.9249,22.3,24.9,356.2,0.1,1.6,0.2,76.6,120.8,9.0,0.3,1.2,0.0,3
285.9641,22.5,24.6,356.2,0.1,1.6,0.2,76.6,119.2,8.0,0.3,1.2,0.0,3
285.9919,22.7,24.3,356.2,0.1,1.6,0.2,76.8,118.5,7.7,0.3,1.2,0.0,3
286.0208,22.8,24.1,356.3,0.1,1.6,0.2,77.0,119.2,8.8,0.3,1.2,0.0,3
286.0495,22.9,24.0,356.4,0.1,1.6,0.2,76.7,119.3,9.0,0.3,1.2,0.0,3
286.0772,23.1,23.8,356.6,0.1,1.6,0.2,76.4,119.4,9.8,0.3,1.2,0.0,3
286.1169,23.1,23.7,356.7,0.1,1.6,0.2,76.1,118.1,8.6,0.3,1.2,0.0,3
286.1447,23.1,23.7,356.8,0.1,1.6,0.2,76.4,118.2,8.9,0.3,1.2,0.0,3
286.1736,23.1,23.6,356.9,0.1,1.6,0.2,76.4,118.0,8.8,0.3,1.2,0.0,3
286.2015,23.3,23.6,356.9,0.1,1.6,0.2,76.3,118.2,9.3,0.3,1.2,0.0,3
286.2301,23.3,23.6,356.9,0.1,1.6,0.2,75.9,117.8,9.1,0.3,1.2,0.0,3
286.2582,23.3,23.5,356.9,0.1,1.6,0.2,76.0,118.1,9.1,0.3,1.2,0.0,3
286.2859,23.4,23.5,356.9,0.1,1.6,0.2,76.1,118.0,9.1,0.3,1.2,0.0,3
286.3138,23.4,23.7,356.9,0.1,1.6,0.2,76.1,117.7,8.7,0.3,1.2,0.0,3
286.3415,23.4,23.9,356.8,0.1,1.6,0.2,75.9,116.9,7.9,0.3,1.2,0.0,3
286.3694,23.4,24.3,356.7,0.1,1.6,0.2,75.9,115.5,5.9,0.3,1.2,0.0,3
286.3961,23.4,24.9,356.7,0.1,1.6,0.2,76.5,114.5,4.1,0.3,1.2,0.0,3
286.4239,23.3,25.6,356.6,0.1,1.6,0.2,77.0,115.5,4.3,0.3,1.2,0.0,3
286.451,23.2,26.7,356.4,0.1,1.6,0.2,76.9,115.8,4.0,0.3,1.2,0.0,3
286.4787,23.1,28.2,356.3,0.1,1.6,0.2,76.4,116.8,3.7,0.3,1.2,0.0,3
286.5065,22.9,30.2,356.2,0.1,1.6,0.2,76.4,118.8,4.1,0.3,1.2,0.0,3
286.5345,22.8,32.6,356.2,0.1,1.6,0.2,76.7,122.1,4.8,0.3,1.2,-0.1,3
286.5624,22.7,35.2,356.1,0.1,1.6,0.2,77.2,125.0,5.3,0.3,1.2,-0.1,3
286.5903,22.4,38.1,356.2,0.1,1.6,0.2,77.7,127.1,4.9,0.3,1.2,-0.1,3
286.6186,22.0,41.1,356.4,0.1,1.6,0.2,78.1,128.2,3.5,0.2,1.2,-0.1,3
286.6475,21.8,45.8,356.9,0.1,1.6,0.2,79.5,131.7,4.3,0.2,1.2,-0.1,3
286.6876,21.6,50.7,357.7,0.1,1.6,0.2,78.2,135.1,4.7,0.2,1.2,-0.1,3
286.7295,21.6,55.4,358.3,0.1,1.6,0.2,78.9,141.8,8.3,0.2,1.2,-0.1,3
286.7711,21.2,59.4,359.0,0.1,1.6,0.2,80.1,147.3,10.3,0.2,1.2,-0.1,3
286.8129,20.5,63.0,359.1,0.2,1.6,0.1,79.5,151.9,12.1,0.2,1.2,-0.1,3
286.852,20.0,66.4,359.0,0.2,1.6,0.1,79.1,153.5,10.3,0.2,1.2,-0.2,3
286.8943,19.6,69.7,358.9,0.2,1.6,0.1,80.2,154.2,7.6,0.2,1.2,-0.2,3
286.9333,19.3,72.9,358.8,0.2,1.6,0.1,80.7,152.1,1.7,0.2,1.2,-0.2,3
286.974,19.0,76.1,358.6,0.2,1.6,0.1,81.9,151.6,357.9,0.2,1.2,-0.2,3
287.0149,19.1,79.9,358.2,0.2,1.6,0.1,81.9,161.0,4.0,0.2,1.2,-0.2,3
287.0684,19.6,83.3,357.9,0.2,1.6,0.1,82.8,167.7,7.7,0.2,1.2,-0.2,3
287.1213,20.8,86.3,358.2,0.2,1.6,0.1,83.7,176.7,12.9,0.1,1.2,-0.2,3
287.1726,22.0,88.8,359.6,0.2,1.6,0.1,86.2,191.3,22.0,0.1,1.2,-0.2,3
287.2275,22.0,90.2,0.6,0.2,1.6,0.1,86.5,196.4,25.9,0.1,1.2,-0.2,3
287.2818,22.5,91.4,359.6,0.3,1.6,0.1,86.5,188.1,10.8,0.1,1.2,-0.2,3
287.3347,22.2,93.4,357.5,0.3,1.6,0.0,87.5,214.2,33.5,0.1,1.2,-0.2,3
287.3904,22.5,96.5,356.5,0.3,1.6,0.0,86.7,183.3,359.3,0.1,1.2,-0.2,3
287.4449,22.2,100.1,356.8,0.3,1.6,0.0,87.6,251.4,64.3,0.1,1.2,-0.2,3
287.5006,22.5,102.2,356.8,0.3,1.6,0.0,86.5,241.5,51.3,0.1,1.2,-0.2,3
287.5556,21.7,103.6,355.8,0.3,1.6,0.0,87.0,264.1,70.1,0.1,1.1,-0.1,3
287.6124,21.7,105.2,354.7,0.3,1.6,0.1,86.1,245.6,48.7,0.1,1.1,-0.1,3
287.6798,21.1,106.5,355.4,0.3,1.6,0.1,86.5,283.6,82.9,0.1,1.1,-0.1,3
287.7448,21.0,106.2,355.7,0.3,1.6,0.1,88.8,264.5,64.2,0.1,1.1,-0.1,3
287.8157,21.9,105.5,355.6,0.3,1.6,0.1,87.0,258.9,57.5,0.1,1.1,-0.1,3
287.8864,21.3,105.8,356.9,0.3,1.6,0.1,85.3,301.5,99.8,0.1,1.1,-0.1,3
287.9561,21.4,105.5,358.0,0.3,1.6,0.1,83.1,239.6,40.1,0.1,1.1,-0.1,3
288.0347,22.1,104.4,359.0,0.3,1.6,0.1,83.4,262.7,62.6,0.1,1.1,-0.1,3
288.0951,21.2,103.4,0.0,0.3,1.6,0.1,82.7,248.4,47.3,0.1,1.2,-0.1,3
288.1597,21.8,102.7,0.1,0.3,1.6,0.1,83.7,244.6,45.0,0.1,1.2,-0.1,3
288.2177,21.3,102.2,0.4,0.3,1.6,0.2,83.0,236.9,36.2,0.1,1.2,-0.1,3
288.2879,21.4,102.2,0.4,0.3,1.6,0.2,83.5,236.0,37.2,0.1,1.2,-0.1,3
288.3463,21.5,102.2,0.5,0.3,1.6,0.2,81.9,223.0,23.2,0.1,1.2,-0.1,3
288.4022,21.4,102.2,0.5,0.3,1.6,0.2,83.0,232.8,32.6,0.1,1.2,-0.1,3
288.4581,21.4,102.0,0.5,0.3,1.6,0.2,82.6,228.8,29.1,0.1,1.2,-0.1,3
288.5144,21.3,101.8,0.7,0.3,1.6,0.2,82.0,226.7,28.0,0.1,1.2,-0.1,3
288.5713,21.5,101.6,0.6,0.3,1.6,0.2,81.4,227.4,28.2,0.1,1.2,-0.1,3
288.6281,21.5,101.3,0.6,0.3,1.6,0.2,82.1,235.7,37.7,0.1,1.2,-0.1,3
288.6847,21.5,101.1,0.4,0.3,1.6,0.2,80.8,228.2,30.1,0.1,1.2,-0.1,3
288.7407,21.4,101.0,0.2,0.3,1.6,0.2,81.2,230.1,31.4,0.1,1.2,-0.1,3
288.7985,21.3,100.9,0.3,0.3,1.6,0.2,82.0,232.2,34.3,0.1,1.2,0.0,3
288.8551,21.2,100.7,0.2,0.3,1.6,0.2,81.5,226.9,29.3,0.1,1.2,0.0,3
288.9105,21.0,100.6,0.1,0.3,1.6,0.2,81.7,227.3,29.4,0.1,1.2,0.0,3
288.9673,21.1,100.3,0.0,0.3,1.6,0.2,82.3,225.3,27.7,0.1,1.2,0.0,3
289.0236,20.9,99.9,359.7,0.3,1.6,0.2,82.0,223.2,25.7,0.1,1.2,0.0,3
289.0787,20.9,99.7,359.8,0.3,1.6,0.2,82.1,223.1,25.7,0.1,1.2,0.0,3
289.1341,20.6,99.7,0.0,0.3,1.6,0.2,82.0,222.6,25.3,0.1,1.2,0.0,3
289.191,20.7,99.6,0.1,0.3,1.6,0.2,82.1,221.9,25.0,0.1,1.2,0.0,3
289.2473,20.5,99.4,0.0,0.3,1.6,0.2,81.9,221.3,24.8,0.1,1.2,0.0,3
289.3019,20.5,99.3,359.9,0.3,1.6,0.2,81.5,217.5,22.1,0.2,1.2,0.0,3
289.3587,20.5,99.2,359.7,0.3,1.6,0.2,82.2,221.9,26.4,0.2,1.2,0.0,3
289.4157,20.5,99.1,359.6,0.3,1.6,0.2,81.4,217.9,23.3,0.2,1.2,0.0,3
289.4717,20.5,98.9,359.5,0.3,1.6,0.2,81.9,218.8,24.6,0.2,1.2,0.0,3
289.528,20.6,98.8,359.4,0.3,1.6,0.2,81.6,215.9,22.6,0.2,1.2,0.0,3
289.5846,20.4,98.7,359.3,0.3,1.6,0.2,81.6,214.1,20.7,0.2,1.2,0.0,3
289.6411,20.1,98.6,359.3,0.3,1.6,0.2,81.9,214.6,22.2,0.2,1.2,0.0,3
289.6966,20.1,98.5,359.4,0.3,1.6,0.2,81.5,211.6,19.5,0.2,1.2,0.0,3
289.7522,20.0,98.2,359.5,0.3,1.6,0.2,81.5,211.8,19.8,0.2,1.2,0.0,3
289.808,19.8,97.9,359.6,0.3,1.6,0.2,81.2,209.6,17.8,0.2,1.2,0.0,3
289.864,19.8,97.5,359.7,0.3,1.6,0.2,81.5,211.1,19.3,0.2,1.2,0.0,3
289.9193,19.7,97.1,359.8,0.3,1.6,0.2,81.2,207.9,17.1,0.2,1.2,0.0,3
289.9757,19.6,97.0,359.9,0.3,1.6,0.2,81.0,208.8,17.3,0.2,1.2,0.0,3
290.0322,19.8,96.9,359.9,0.3,1.6,0.2,81.1,208.6,17.4,0.2,1.2,0.0,3
290.088,19.8,96.9,359.9,0.3,1.6,0.2,80.5,207.3,15.9,0.2,1.2,0.0,3
290.1303,19.9,96.9,359.9,0.3,1.6,0.2,80.9,208.7,17.5,0.2,1.2,0.0,3
290.1733,20.0,96.9,359.9,0.3,1.6,0.2,80.5,207.8,17.1,0.2,1.2,0.0,3
290.2161,20.0,96.7,359.9,0.3,1.6,0.2,80.4,207.4,16.6,0.2,1.2,0.0,3
290.2597,20.1,96.6,359.9,0.3,1.6,0.2,80.8,208.3,17.9,0.2,1.2,0.0,3
290.3034,20.1,96.7,359.9,0.3,1.6,0.2,80.4,207.4,17.3,0.2,1.2,0.0,3
290.3457,20.1,96.9,359.9,0.3,1.6,0.2,80.3,207.5,17.2,0.2,1.2,0.0,3
290.3882,19.9,97.1,359.9,0.3,1.6,0.2,80.6,208.4,18.4,0.2,1.2,0.0,3
290.4307,19.9,97.4,359.9,0.3,1.6,0.2,80.1,207.4,17.5,0.2,1.2,0.0,3
290.4724,19.9,97.4,359.9,0.3,1.6,0.2,80.1,207.4,17.5,0.2,1.2,0.0,3
290.5153,19.7,97.5,359.9,0.3,1.6,0.2,80.0,206.9,17.2,0.2,1.2,0.0,3
290.556,19.7,97.4,359.9,0.3,1.6,0.2,80.0,205.9,16.0,0.2,1.2,0.0,3
290.5977,19.6,97.4,0.0,0.3,1.6,0.2,80.1,205.7,15.9,0.2,1.2,0.0,3
290.6406,19.5,97.3,0.0,0.3,1.6,0.2,80.0,204.5,14.7,0.2,1.2,0.0,3
290.6826,19.5,97.4,0.1,0.3,1.6,0.2,80.0,204.5,14.7,0.2,1.2,0.0,3
290.7245,19.4,97.6,0.3,0.3,1.6,0.2,80.0,204.3,15.1,0.2,1.2,0.0,3
290.766,19.5,97.9,0.3,0.3,1.6,0.2,79.5,203.3,14.1,0.2,1.2,0.0,3
290.8076,19.5,98.1,0.3,0.3,1.6,0.2,79.5,203.1,14.1,0.2,1.2,0.0,3
290.8473,19.3,98.6,0.3,0.3,1.6,0.2,79.6,202.8,13.9,0.2,1.2,0.0,3
290.8869,19.3,99.1,0.2,0.3,1.6,0.2,79.5,202.1,13.3,0.2,1.2,0.0,3
290.9275,19.3,99.8,0.0,0.3,1.6,0.2,79.3,202.0,12.8,0.2,1.2,0.0,3
290.969,19.0,100.6,359.9,0.3,1.6,0.2,79.4,202.1,13.0,0.2,1.2,0.0,3
291.0103,18.9,101.4,359.7,0.3,1.6,0.2,79.4,200.8,11.7,0.2,1.2,0.0,3
291.0518,18.9,102.3,359.4,0.3,1.6,0.2,79.3,199.6,10.4,0.2,1.2,0.0,3
291.093,18.9,103.1,359.3,0.3,1.6,0.2,79.6,198.7,9.7,0.2,1.2,0.0,3
291.1347,18.9,103.8,359.3,0.3,1.6,0.2,79.4,197.3,8.1,0.2,1.2,0.0,3
291.1777,18.7,104.2,359.1,0.3,1.6,0.2,80.1,197.1,7.8,0.2,1.2,0.0,3
