Timestamp,Head_Pitch,Head_Yaw,Head_Roll,Head_X,Head_Y,Head_Z,Controller_Pitch,Controller_Yaw,Controller_Roll,Controller_X,Controller_Y,Controller_Z,Utente
203.5445,11.3,235.0,359.0,0.1,1.7,-0.1,58.4,26.5,49.0,0.0,1.2,-0.1,4
203.587,11.7,235.5,359.4,0.1,1.7,-0.1,57.7,28.7,50.3,0.0,1.3,-0.1,4
203.6291,11.4,236.3,359.5,0.1,1.7,-0.1,57.8,28.8,49.4,0.0,1.3,-0.1,4
203.6729,11.0,237.5,359.9,0.1,1.7,-0.1,57.7,28.4,48.0,0.0,1.3,-0.1,4
203.7145,10.8,238.7,0.2,0.1,1.7,-0.1,58.3,31.2,49.3,0.0,1.3,-0.1,4
203.7559,10.5,239.6,0.3,0.1,1.7,-0.1,58.3,32.8,48.9,0.0,1.3,-0.1,4
203.7978,10.3,240.7,0.1,0.1,1.7,-0.1,59.3,36.0,50.0,0.0,1.3,-0.1,4
203.8397,9.9,242.0,359.9,0.1,1.7,-0.1,60.1,37.3,49.9,-0.1,1.3,0.0,4
203.882,9.5,243.5,359.5,0.1,1.7,-0.1,60.1,37.9,48.5,-0.1,1.3,0.0,4
203.9234,9.3,245.2,359.2,0.0,1.7,0.0,60.6,40.2,48.6,-0.1,1.3,0.0,4
203.9652,9.4,247.1,358.9,0.0,1.7,0.0,60.6,41.5,48.5,-0.1,1.3,0.0,4
204.007,9.5,249.2,358.8,0.0,1.7,0.0,60.5,44.1,49.0,-0.1,1.3,0.0,4
204.0489,9.7,251.1,358.7,0.0,1.7,0.0,60.8,45.7,48.4,-0.1,1.3,0.0,4
204.0917,9.6,253.0,358.6,0.0,1.7,0.0,60.4,47.4,48.0,-0.1,1.3,0.0,4
204.1328,9.6,254.8,358.8,0.0,1.7,0.0,60.1,49.6,48.5,-0.1,1.3,0.0,4
204.1743,10.1,256.5,359.1,0.0,1.7,0.0,59.9,50.8,47.9,-0.1,1.3,0.0,4
204.2145,10.4,257.9,359.3,0.0,1.7,0.0,58.8,50.6,46.6,-0.1,1.3,0.1,4
204.2559,10.1,259.5,359.8,0.0,1.7,0.0,58.9,52.7,47.5,-0.1,1.3,0.1,4
204.2986,10.0,260.8,1.2,0.0,1.7,0.0,58.7,51.6,45.4,-0.1,1.3,0.1,4
204.3396,10.2,261.7,1.8,0.0,1.7,0.0,59.3,54.1,46.4,-0.1,1.3,0.1,4
204.3806,10.3,263.0,1.4,0.0,1.7,0.0,59.5,56.0,46.8,-0.1,1.3,0.1,4
204.4215,9.8,264.9,0.7,0.0,1.7,0.0,60.4,58.1,46.9,-0.1,1.3,0.1,4
204.4621,8.8,267.4,359.7,0.0,1.7,0.1,61.0,60.6,47.0,-0.1,1.3,0.1,4
204.511,8.0,270.6,358.9,0.0,1.7,0.1,62.0,65.0,48.5,-0.1,1.3,0.1,4
204.5448,7.7,274.1,358.0,0.0,1.7,0.1,62.3,68.5,48.9,-0.1,1.3,0.1,4
204.5871,7.8,277.7,357.2,0.0,1.7,0.1,62.9,73.3,49.9,-0.1,1.3,0.1,4
204.6259,7.7,281.7,356.5,0.0,1.7,0.1,63.2,77.3,50.5,-0.1,1.3,0.1,4
204.6677,7.4,285.6,356.5,0.0,1.7,0.0,63.5,80.9,50.0,-0.1,1.3,0.1,4
204.709,7.6,290.5,356.3,0.0,1.7,0.0,63.4,85.0,49.3,-0.1,1.3,0.1,4
204.7667,8.1,294.9,356.2,0.0,1.7,0.0,63.1,89.4,47.9,-0.1,1.3,0.1,4
204.8148,8.4,299.3,356.0,0.0,1.7,0.0,63.3,92.6,46.3,-0.1,1.3,0.1,4
204.8731,7.9,303.2,355.8,0.0,1.7,0.0,62.4,99.5,48.5,-0.1,1.3,0.1,4
204.9188,7.8,306.1,356.8,0.0,1.7,0.0,61.5,104.9,50.2,-0.1,1.3,0.1,4
204.9754,7.6,307.6,358.4,0.0,1.7,-0.1,60.4,106.9,50.0,-0.1,1.3,0.1,4
205.0284,7.3,308.2,359.3,0.0,1.7,-0.1,60.3,106.1,48.5,0.0,1.3,0.0,4
205.0816,7.0,309.1,359.4,0.0,1.7,-0.1,60.6,102.7,44.1,0.0,1.3,0.0,4
205.1368,6.5,310.5,359.9,0.0,1.7,-0.1,60.6,102.9,42.1,0.0,1.3,0.0,4
205.1919,6.5,312.5,0.2,0.0,1.7,-0.1,61.6,104.1,41.0,0.0,1.3,0.0,4
205.2473,6.0,314.2,0.5,0.0,1.7,-0.1,61.8,106.7,41.2,0.0,1.3,0.0,4
205.3081,5.5,315.4,0.8,0.0,1.7,-0.1,61.4,109.9,42.9,0.0,1.3,0.0,4
205.3669,5.3,316.1,1.0,0.0,1.7,-0.1,61.8,110.8,42.6,0.0,1.3,0.0,4
205.4222,5.1,316.8,0.6,0.0,1.7,-0.1,62.3,109.7,40.9,0.0,1.3,0.0,4
205.4783,5.2,317.6,0.3,0.0,1.7,-0.1,62.2,110.8,42.0,0.0,1.3,0.0,4
205.535,5.4,318.3,0.3,0.0,1.7,-0.1,62.7,112.1,42.8,0.0,1.3,0.0,4
205.5915,5.4,319.0,0.0,0.0,1.7,-0.1,62.6,111.9,41.9,0.0,1.3,0.0,4
205.6487,5.4,319.5,359.9,0.0,1.7,-0.1,62.4,112.9,42.4,0.0,1.3,0.0,4
205.705,5.5,320.2,359.7,0.0,1.7,-0.1,62.8,114.5,43.2,0.0,1.3,0.0,4
205.7608,5.3,320.7,359.8,0.0,1.7,-0.1,62.6,113.4,42.0,0.0,1.3,0.0,4
205.8178,5.4,321.3,359.9,0.0,1.7,-0.1,62.9,114.4,42.4,0.0,1.3,0.0,4
205.8742,5.4,322.0,0.0,0.0,1.7,-0.1,63.2,115.6,42.5,0.0,1.3,0.0,4
205.9302,5.3,322.7,0.0,0.0,1.7,-0.1,63.2,115.8,40.9,0.0,1.3,0.0,4
205.9875,5.2,323.2,360.0,0.0,1.7,-0.1,62.8,118.4,42.0,0.0,1.3,0.0,4
206.0287,5.2,324.0,360.0,0.0,1.7,-0.1,62.3,121.7,44.6,0.0,1.3,0.0,4
206.0854,5.6,324.8,0.0,0.0,1.7,-0.1,62.7,121.5,42.2,0.0,1.3,0.0,4
206.1409,6.0,325.6,359.9,0.0,1.7,-0.1,62.4,123.0,44.1,0.0,1.3,0.0,4
206.1969,5.9,326.1,359.7,0.0,1.7,-0.1,62.4,121.1,41.9,0.0,1.3,0.0,4
206.2381,5.8,326.8,359.5,0.0,1.7,-0.1,62.6,123.4,44.2,0.0,1.3,0.0,4
206.2945,5.8,327.4,359.4,0.0,1.7,-0.1,62.2,122.6,43.0,0.0,1.3,0.0,4
206.3365,6.0,328.1,359.2,0.0,1.7,-0.1,62.0,124.5,44.2,0.0,1.3,0.0,4
206.3922,6.2,328.7,359.2,0.0,1.7,-0.1,61.6,124.3,43.6,0.0,1.3,0.0,4
206.4354,6.4,329.3,359.0,0.0,1.7,-0.1,61.6,128.4,46.9,0.0,1.3,0.0,4
206.4778,6.7,330.2,358.9,0.0,1.7,-0.1,60.5,129.5,46.9,0.0,1.3,0.0,4
206.5208,7.2,331.0,358.9,0.0,1.7,-0.1,59.8,131.8,47.8,0.0,1.3,0.0,4
206.5625,7.6,332.2,358.8,0.0,1.7,-0.1,59.3,135.9,50.3,0.0,1.3,0.0,4
206.6043,8.1,333.5,358.7,0.0,1.7,-0.1,58.1,137.3,50.8,0.0,1.3,0.1,4
206.6453,8.7,334.7,358.9,0.0,1.7,-0.1,57.7,138.2,49.5,0.0,1.3,0.1,4
206.6869,9.1,335.8,359.1,0.0,1.7,-0.1,56.4,141.5,51.9,0.0,1.3,0.1,4
206.729,9.5,336.9,359.3,0.0,1.7,-0.1,56.0,141.5,51.0,0.0,1.3,0.1,4
206.7707,9.9,337.8,359.2,0.0,1.7,-0.1,56.4,142.2,50.1,0.1,1.3,0.1,4
206.8123,10.0,338.5,359.1,0.0,1.7,-0.1,56.1,143.6,50.9,0.1,1.3,0.1,4
206.8528,10.0,339.2,359.0,0.0,1.7,-0.1,56.3,143.7,50.3,0.1,1.3,0.1,4
206.8948,9.9,339.7,358.9,0.0,1.7,-0.1,56.3,144.9,51.0,0.1,1.3,0.1,4
206.9361,9.7,340.3,358.6,0.1,1.7,-0.1,56.6,145.7,50.9,0.1,1.3,0.1,4
206.9911,9.5,340.8,358.1,0.1,1.7,-0.1,57.0,147.8,52.2,0.1,1.3,0.1,4
207.0443,9.6,341.2,357.6,0.1,1.7,-0.1,57.0,148.4,52.6,0.1,1.3,0.1,4
207.0998,9.7,341.8,357.6,0.1,1.7,-0.1,57.2,148.5,52.8,0.1,1.3,0.1,4
207.1554,10.4,341.8,357.1,0.1,1.7,0.0,57.4,148.8,53.1,0.1,1.3,0.1,4
207.2118,10.8,342.4,356.4,0.1,1.7,0.0,56.6,149.7,54.5,0.1,1.3,0.1,4
207.2716,11.6,343.3,356.8,0.1,1.7,0.0,57.2,149.0,53.8,0.1,1.3,0.1,4
207.3221,11.6,344.6,357.2,0.1,1.7,0.0,57.0,148.6,53.4,0.1,1.3,0.1,4
207.3783,12.4,345.9,357.6,0.1,1.7,0.0,56.8,151.6,54.9,0.1,1.3,0.1,4
207.4291,13.2,347.2,358.0,0.1,1.7,0.0,56.2,150.0,52.3,0.1,1.3,0.1,4
207.4848,13.7,348.6,358.4,0.1,1.7,0.0,56.1,149.4,50.3,0.1,1.3,0.1,4
207.5395,13.5,350.4,358.9,0.1,1.7,0.0,56.4,152.3,50.5,0.2,1.3,0.1,4
207.595,13.2,352.7,358.7,0.1,1.7,0.0,56.6,156.5,51.3,0.2,1.3,0.1,4
207.6507,12.6,355.8,358.1,0.1,1.7,0.0,56.7,159.6,51.0,0.2,1.3,0.1,4
207.7031,12.9,358.7,357.7,0.1,1.7,0.0,56.4,162.6,51.1,0.2,1.3,0.1,4
207.759,13.2,1.9,357.1,0.1,1.7,0.0,57.4,164.8,50.6,0.2,1.3,0.1,4
207.8145,13.8,5.9,356.8,0.1,1.7,0.0,57.7,166.5,49.7,0.2,1.3,0.1,4
207.8823,14.3,9.3,356.9,0.1,1.7,0.0,58.1,168.0,49.9,0.1,1.3,0.1,4
207.9481,14.3,12.1,356.8,0.1,1.7,0.0,58.0,170.8,51.3,0.1,1.3,0.1,4
208.018,14.3,13.7,357.6,0.0,1.7,0.0,58.3,171.0,50.7,0.1,1.3,0.1,4
208.0833,14.5,14.2,358.6,0.0,1.7,0.0,56.0,164.7,46.3,0.1,1.3,0.0,4
208.1516,14.5,14.3,359.3,0.0,1.7,0.0,56.8,165.7,45.9,0.1,1.3,0.0,4
208.2189,14.5,15.0,0.0,0.0,1.7,0.0,56.2,162.5,42.4,0.1,1.3,0.0,4
208.2881,14.1,15.8,0.5,0.0,1.7,0.0,56.4,161.9,40.6,0.1,1.3,0.0,4
208.3574,13.8,17.1,0.7,0.0,1.7,0.0,57.2,164.7,42.6,0.1,1.3,0.0,4
208.4267,14.4,18.3,1.4,0.0,1.7,-0.1,57.5,167.4,43.0,0.1,1.3,0.0,4
208.4971,14.0,19.1,1.6,0.0,1.7,-0.1,56.6,166.2,41.1,0.1,1.3,0.0,4
208.5671,14.0,20.7,1.1,0.0,1.7,-0.1,57.3,169.6,43.0,0.1,1.3,0.0,4
208.6372,13.9,23.0,0.9,0.0,1.7,-0.1,57.2,171.4,42.2,0.1,1.3,0.0,4
208.707,13.9,24.7,1.2,0.0,1.7,-0.1,57.3,172.3,42.8,0.1,1.3,0.0,4
208.7759,13.4,28.8,1.9,0.0,1.7,-0.1,56.6,169.2,38.8,0.1,1.3,0.0,4
208.8462,10.7,36.1,4.6,0.0,1.7,-0.1,57.8,172.6,41.5,0.1,1.3,0.0,4
208.9222,10.3,33.5,2.7,0.0,1.7,-0.1,58.1,170.3,40.0,0.1,1.3,0.0,4
209.0048,9.9,30.6,2.4,0.0,1.7,-0.1,60.0,169.0,40.5,0.1,1.3,0.0,4
209.0877,10.9,29.1,2.5,0.0,1.7,-0.1,60.7,168.0,39.1,0.1,1.3,0.0,4
209.1716,12.2,28.6,2.2,0.0,1.7,-0.1,60.0,169.0,41.8,0.1,1.3,0.0,4
209.256,14.0,28.5,2.1,0.0,1.7,-0.1,60.7,169.6,43.9,0.1,1.3,0.0,4
209.3399,14.7,27.8,1.1,0.0,1.7,-0.1,59.7,169.9,43.9,0.1,1.3,0.0,4
209.4382,15.4,27.1,359.8,0.0,1.7,-0.1,59.8,173.7,48.1,0.1,1.3,0.0,4
209.5357,15.7,26.8,359.0,0.0,1.7,-0.1,60.0,174.2,48.8,0.1,1.3,0.0,4
209.6329,16.3,26.1,359.0,0.0,1.7,-0.1,60.2,174.2,49.0,0.1,1.3,0.0,4
209.7291,15.7,25.4,359.0,0.0,1.7,-0.1,60.9,173.2,49.2,0.1,1.3,-0.1,4
209.8262,15.2,25.0,359.6,0.0,1.7,-0.1,60.4,172.2,49.0,0.1,1.3,-0.1,4
209.9246,14.9,24.3,359.4,0.1,1.7,-0.1,60.4,168.5,47.6,0.1,1.3,-0.1,4
210.0113,15.1,24.2,359.7,0.1,1.7,-0.1,59.5,167.2,46.2,0.2,1.3,-0.1,4
210.0947,15.4,24.2,359.9,0.1,1.7,-0.1,59.6,167.6,46.7,0.2,1.3,-0.1,4
210.1782,14.8,23.7,359.7,0.1,1.7,-0.1,60.6,165.2,46.7,0.2,1.3,-0.1,4
210.262,14.7,23.8,359.3,0.1,1.7,-0.1,61.4,168.6,49.9,0.2,1.3,-0.1,4
210.3449,14.5,23.9,359.3,0.1,1.7,-0.1,61.7,165.9,46.6,0.2,1.3,-0.1,4
210.4283,14.8,23.7,359.1,0.1,1.7,-0.1,63.1,165.4,48.5,0.2,1.3,-0.1,4
210.4977,14.9,23.6,359.2,0.1,1.7,-0.1,62.3,166.1,48.5,0.2,1.3,-0.1,4
210.568,14.7,23.2,359.2,0.1,1.7,-0.1,62.2,166.5,48.7,0.2,1.3,-0.1,4
210.652,15.0,22.8,359.2,0.1,1.7,-0.1,62.4,166.4,48.5,0.2,1.3,-0.1,4
210.7207,14.6,22.7,359.1,0.1,1.7,-0.1,62.1,166.1,48.2,0.2,1.3,-0.1,4
210.7903,14.7,22.9,359.1,0.1,1.7,-0.1,62.0,165.2,47.7,0.2,1.3,-0.1,4
210.874,14.7,22.9,359.1,0.1,1.7,-0.1,62.6,165.0,47.9,0.2,1.3,-0.1,4
210.9575,14.4,23.1,359.1,0.1,1.7,-0.1,61.9,164.9,47.9,0.2,1.3,-0.1,4
211.0408,14.3,23.0,359.1,0.1,1.7,-0.1,62.4,166.4,48.8,0.2,1.3,-0.1,4
211.1247,14.3,23.1,359.1,0.1,1.7,-0.1,62.1,164.9,46.6,0.2,1.3,-0.1,4
211.1953,14.6,23.4,359.1,0.1,1.7,-0.1,62.1,165.5,47.1,0.2,1.3,-0.1,4
211.267,14.5,23.4,359.2,0.1,1.7,-0.1,62.3,165.7,47.3,0.2,1.3,-0.1,4
211.348,14.6,23.4,359.2,0.1,1.7,-0.1,61.4,165.9,47.8,0.2,1.3,-0.1,4
211.4166,14.6,23.5,359.2,0.1,1.7,-0.1,60.5,166.7,48.0,0.2,1.3,-0.1,4
211.4866,14.5,23.4,359.1,0.1,1.7,-0.1,61.1,166.4,48.0,0.2,1.3,-0.1,4
211.5711,14.7,23.4,359.0,0.1,1.7,-0.1,61.3,166.6,48.2,0.2,1.3,-0.1,4
211.6391,14.7,23.4,359.0,0.1,1.7,-0.1,61.2,166.7,48.3,0.2,1.3,-0.1,4
211.7092,14.7,23.3,359.0,0.1,1.7,-0.1,61.3,166.8,48.3,0.2,1.3,-0.1,4
211.7933,14.8,23.4,359.0,0.1,1.7,-0.1,61.4,167.1,48.6,0.2,1.3,-0.1,4
211.8766,14.7,23.2,359.0,0.1,1.7,-0.1,61.5,167.1,48.8,0.2,1.3,-0.1,4
211.9599,14.9,23.2,358.9,0.1,1.7,-0.1,62.0,166.8,51.7,0.2,1.3,-0.1,4
212.0434,15.0,23.2,359.0,0.1,1.7,-0.1,63.3,163.6,49.1,0.2,1.3,-0.1,4
212.1268,15.1,22.9,358.9,0.1,1.7,-0.1,62.7,164.9,49.9,0.2,1.3,-0.1,4
212.2111,15.0,22.9,358.9,0.1,1.7,-0.1,62.9,165.1,50.1,0.2,1.3,-0.1,4
212.2947,15.1,22.7,358.9,0.1,1.7,-0.1,63.1,164.8,50.1,0.2,1.3,-0.1,4
212.3633,15.1,22.7,358.9,0.1,1.7,-0.1,63.5,163.7,49.1,0.2,1.3,-0.1,4
212.4339,15.2,22.8,358.9,0.1,1.7,-0.1,63.5,164.1,49.8,0.2,1.3,-0.1,4
212.5177,15.4,22.7,358.9,0.1,1.7,-0.1,63.2,164.7,50.5,0.2,1.3,-0.1,4
212.5859,15.2,22.7,358.8,0.1,1.7,-0.1,62.4,165.2,50.7,0.2,1.3,-0.1,4
212.6568,15.1,22.9,358.8,0.1,1.7,-0.1,62.7,165.1,50.9,0.2,1.3,-0.1,4
212.7265,15.0,22.9,358.7,0.1,1.7,-0.1,62.8,165.5,51.1,0.2,1.3,-0.1,4
212.8094,15.3,23.1,358.8,0.1,1.7,-0.1,62.6,165.9,51.1,0.2,1.3,-0.1,4
212.8782,15.2,23.2,358.8,0.1,1.7,-0.1,63.0,166.7,50.4,0.2,1.3,-0.1,4
212.9492,15.3,23.2,359.0,0.1,1.7,-0.1,62.9,166.9,49.4,0.2,1.3,-0.1,4
213.0175,15.0,23.2,359.0,0.1,1.7,-0.1,64.3,174.2,52.0,0.2,1.3,-0.1,4
213.1021,15.0,23.5,359.1,0.1,1.7,-0.1,65.4,175.7,51.3,0.2,1.3,-0.1,4
213.1853,15.2,23.6,359.2,0.1,1.7,-0.1,65.3,173.8,49.9,0.2,1.3,-0.1,4
213.2687,15.2,23.7,359.2,0.1,1.7,-0.1,64.9,172.7,49.7,0.2,1.3,-0.1,4
213.3524,14.9,23.6,359.1,0.1,1.7,-0.1,65.5,172.6,49.9,0.2,1.3,-0.1,4
213.4362,15.2,23.7,359.2,0.1,1.7,-0.1,65.6,172.4,49.8,0.2,1.3,-0.1,4
213.5048,15.0,23.8,359.0,0.1,1.7,-0.1,67.6,170.9,48.5,0.2,1.3,-0.1,4
213.5897,14.8,23.8,359.0,0.1,1.7,-0.1,66.1,171.7,49.2,0.2,1.3,-0.1,4
213.6728,14.8,23.7,359.0,0.1,1.7,-0.1,65.6,172.0,49.4,0.2,1.3,-0.1,4
213.7417,14.8,23.7,359.0,0.1,1.7,-0.1,65.3,172.9,50.1,0.2,1.3,-0.1,4
213.812,14.9,23.7,358.9,0.1,1.7,-0.1,65.4,172.6,50.0,0.2,1.3,-0.1,4
213.8813,14.9,23.6,358.9,0.1,1.7,-0.1,65.3,172.7,50.1,0.2,1.3,-0.1,4
213.9653,15.1,23.7,358.9,0.1,1.7,-0.1,65.4,172.7,50.2,0.2,1.3,-0.1,4
214.0339,14.9,23.6,358.9,0.1,1.7,-0.1,65.6,172.9,50.8,0.2,1.3,-0.1,4
214.1045,15.0,23.6,358.9,0.1,1.7,-0.1,66.3,171.5,52.4,0.2,1.3,-0.1,4
214.1886,14.9,23.5,358.8,0.1,1.7,-0.1,66.7,169.9,52.0,0.2,1.3,-0.1,4
214.2714,15.1,23.5,358.9,0.1,1.7,-0.1,67.0,168.7,51.6,0.2,1.3,-0.1,4
214.3633,15.0,23.3,358.7,0.1,1.7,-0.1,67.4,166.9,49.6,0.2,1.3,-0.1,4
214.4382,15.0,23.3,358.8,0.1,1.7,-0.1,67.9,168.4,50.3,0.2,1.3,-0.1,4
214.5218,15.1,23.2,358.8,0.1,1.7,-0.1,67.7,166.7,49.0,0.2,1.3,-0.1,4
214.6056,14.9,23.2,358.7,0.1,1.7,-0.1,67.2,168.5,50.5,0.2,1.3,-0.1,4
214.6892,15.2,23.2,358.8,0.1,1.7,-0.1,66.5,167.6,49.7,0.2,1.3,-0.1,4
214.7728,15.0,23.2,358.7,0.1,1.7,-0.1,66.9,167.7,49.9,0.2,1.3,-0.1,4
214.8566,15.0,23.3,358.7,0.1,1.7,-0.1,66.9,168.1,50.2,0.2,1.3,-0.1,4
214.9251,15.0,23.3,358.7,0.1,1.7,-0.1,66.8,168.1,50.3,0.2,1.3,-0.1,4
215.01,15.2,23.3,358.7,0.1,1.7,-0.1,67.1,168.5,51.2,0.2,1.3,-0.1,4
215.0931,15.1,23.3,358.8,0.1,1.7,-0.1,67.9,167.2,51.8,0.2,1.3,-0.1,4
215.1619,15.2,23.2,358.8,0.1,1.7,-0.1,68.0,166.1,51.5,0.2,1.3,-0.1,4
215.2323,15.2,23.1,358.8,0.1,1.7,-0.1,68.3,166.9,52.0,0.2,1.3,-0.1,4
215.3009,15.2,23.0,358.9,0.1,1.7,-0.1,68.3,166.6,51.9,0.2,1.3,-0.1,4
215.3856,15.2,22.9,358.8,0.1,1.7,-0.1,68.4,164.9,51.1,0.2,1.3,-0.1,4
215.4549,15.2,22.9,358.9,0.1,1.7,-0.1,68.8,164.4,50.5,0.2,1.3,-0.1,4
215.5311,15.3,22.8,358.8,0.1,1.7,-0.1,68.6,164.5,50.6,0.2,1.3,-0.1,4
215.6084,15.3,22.9,358.9,0.1,1.7,-0.1,68.2,166.1,52.2,0.2,1.3,-0.1,4
215.6777,15.3,22.9,358.9,0.1,1.7,-0.1,67.9,165.8,51.8,0.2,1.3,-0.1,4
215.7475,15.4,23.0,358.9,0.1,1.7,-0.1,67.7,165.8,51.8,0.2,1.3,-0.1,4
215.8311,15.5,23.1,359.0,0.1,1.7,-0.1,67.5,165.6,51.5,0.2,1.3,-0.1,4
215.9002,15.4,23.1,358.9,0.1,1.7,-0.1,66.7,167.5,52.9,0.2,1.3,-0.1,4
215.9694,15.5,23.3,359.1,0.1,1.7,-0.1,62.4,169.0,56.9,0.2,1.3,-0.1,4
216.0395,15.4,23.2,358.9,0.1,1.7,-0.1,56.0,166.2,53.6,0.2,1.3,-0.1,4
216.1093,15.4,23.2,358.9,0.1,1.7,-0.1,52.2,167.5,55.1,0.2,1.2,-0.1,4
216.1936,15.6,23.0,358.8,0.1,1.7,-0.1,54.7,164.2,53.8,0.2,1.2,-0.1,4
216.2769,15.7,23.1,358.8,0.1,1.7,-0.1,55.0,165.3,53.5,0.2,1.2,-0.1,4
216.3456,15.7,23.3,358.7,0.1,1.7,-0.1,55.5,167.2,55.0,0.2,1.2,-0.1,4
216.4162,15.7,23.3,358.6,0.1,1.7,-0.1,55.4,165.4,53.6,0.2,1.2,-0.1,4
216.4847,15.6,23.2,358.8,0.1,1.7,-0.1,55.6,165.8,53.9,0.2,1.2,-0.1,4
216.5551,15.7,23.2,358.8,0.1,1.7,-0.1,55.5,165.1,53.0,0.2,1.2,-0.1,4
216.6239,15.6,23.3,358.8,0.1,1.7,-0.1,55.5,164.7,52.6,0.2,1.2,-0.1,4
216.6942,15.7,23.4,358.9,0.1,1.7,-0.1,55.9,165.0,53.2,0.2,1.2,-0.1,4
216.7629,15.5,23.3,358.8,0.1,1.7,-0.1,57.6,164.8,53.2,0.2,1.2,-0.1,4
216.8477,15.6,23.3,358.8,0.1,1.7,-0.1,57.4,165.6,52.8,0.2,1.2,-0.1,4
216.9161,15.6,23.2,358.9,0.1,1.7,-0.1,56.5,164.7,52.5,0.2,1.3,-0.1,4
216.9867,15.7,23.2,358.8,0.1,1.7,-0.1,55.9,164.7,52.6,0.2,1.3,-0.1,4
217.0553,15.6,23.2,358.8,0.1,1.7,-0.1,55.7,164.6,52.6,0.2,1.3,-0.1,4
217.1403,15.7,23.2,358.8,0.1,1.7,-0.1,55.9,165.0,53.0,0.2,1.3,-0.1,4
217.2229,15.5,23.2,358.8,0.1,1.7,-0.1,56.0,164.7,52.7,0.2,1.3,-0.1,4
217.2924,15.4,23.2,358.9,0.1,1.7,-0.1,55.9,164.7,52.6,0.2,1.3,-0.1,4
217.3617,15.5,23.2,358.9,0.1,1.7,-0.1,55.8,164.5,52.4,0.2,1.3,-0.1,4
217.4325,15.5,23.2,358.9,0.1,1.7,-0.1,55.8,164.4,52.4,0.2,1.2,-0.1,4
217.5169,15.5,23.3,359.0,0.1,1.7,-0.1,55.9,164.9,52.7,0.2,1.2,-0.1,4
217.5997,15.4,23.3,358.9,0.1,1.7,-0.1,56.0,164.8,52.7,0.2,1.2,-0.1,4
217.6825,15.6,23.3,358.9,0.1,1.7,-0.1,56.1,164.6,52.5,0.2,1.2,-0.1,4
217.7516,15.6,23.3,358.8,0.1,1.7,-0.1,56.1,165.0,52.8,0.2,1.2,-0.1,4
217.8216,15.4,23.4,358.7,0.1,1.7,-0.1,56.0,164.9,52.7,0.2,1.2,-0.1,4
