log_id,mse,activity
CutrKRU2HfdUhZKevX40RG05H83NTrp2XCXlBmWgzXkpgTaMaAJlnshH3HLvi1Xp4Ji9E4uUv9c2zqRfBg4A,2.624318524426102e-09,wrong
cv73bIudPVWyjClZ1Affxjtf9a5hp1HjSoeLlMStT1ae7EIAXII0M7GsVPjA0OhdO5PlEA9VKB1pTm9A,3.4996259326614095e-09,wrong
CVJcmCXLnYBID8lX0b0itpBeU4Z8Ncvoftyqh3anGas4jFlhDX0OcAEoRpcFfBrXx9Vfk41euzdoxNmLOPQ,1.645497197638078e-07,wrong
CVLqO88OZ2E5GMLb3fXUUP8mQ7zjsxx4tctwkZZ1awfZ9mrGcc6HtA6EReT7wqA60EjOURmKSW6jL5POg,9.28955703908905e-06,wrong
cwcMucsnermQzRUlHObwutGED0ZIzu9ighbc6mTKk0KlJTm1zGFBjEv9BIEMxhxzvt3AIekJf61tM5dMpOjg,1.5803482435800843e-09,wrong
D206bJjftLy5nt0kPBdUsA9mvXfMa8aZCzBgFQXog99c8Kc75IaYhHKhPDK3YNRTT0VphKBTYYnRR9L9VhNjRA,2.9680221968524613e-09,wrong
d3nY3mhRKhlSEgcxDM5zM4vrMMh8GQrzJgcAGw1BoxovpfNSQOd7U94pQsBJrlPECgYMo3EFoYLGwAnl4lrA,2.4837552755320193e-09,wrong
d72pNA0QH7jlFhqn64XZBJ05pimAlqqSHzxNN2AmOSy5oKUdaz19skanxo1u29LKkKDUVYCcWOtTHLfpR1qA,2.8325038102087482e-09,wrong
dc4YdUSQgKE1jFA4ih0X6idynhuRdRJYQB4vvWvGasEOhyyVFtJi1XDc4QIHTAYMKBRfmAlAnCoDIVlghnWtw,6.880275672736585e-06,wrong
dlngGpQZYvFkUQIlgEdiWc1ncTXJOXnnBtTRXOjaF38t2mhBd2px7CzHA605krPZYFQIX9brp1kb3ra48TgQ,2.307891558462826e-09,wrong
dlYzkGpClrGo7XZLkouv24OCmkY5p8PqIdMYT8zfglNGLrUw8yZMea8xJB0ecCdGHZyF5830DCmWlWWUWTRWbA,2.6403252520629747e-09,wrong
dMXgE37Nxkd6gwMbgvJNYmp5qRYezFLD9tWAYS4lKAQ5GZ8qZW2ViaQwkp9i4cbWwi54zyNwfpAeAvvFyGZg,2.4763517844505718e-09,wrong
dqA1k4eu17YgkQnwoR11AkJ2MiAZPra7t10iLVQrJECLxMs9PO4lYkwkXRdsW0RxTFmSQ74K3KFXqm9Eg,8.205214961853073e-06,wrong
dqjRGyGJVzGmxNRC4SslvtkYgJ0T8oZL8IBpLI4tS8pKUcoTIB6wX0L5AS8GjXWPxY2Re3JoVcafXNejNVA,2.4970641344022284e-09,wrong
dQtMmlOFV3Ud5YR106AG5m5NPFqDk600KR3tjrA3M6pZV86ZQ4zotHQs43zwAQN7Vy5Xu5JkAUtXuwS9IR8z4A,2.8247892237597025e-09,wrong
dRtiILVDcH4eQGJIdGTcPHVazNEwQefdRyYdxQaFNtWojyCbaRuMY60i8qyk9BwqaCfiSiCl6BR5HbGOvQ,2.5706841428436665e-09,wrong
dS5JR2Iq11EGVRF2JeaFXZIBZ8lMIbVE9w7YfstktLFOsSprheuwIplUZv4WDT92QsthCT92Qn4xadgdA9l2hw,1.4826001240800531e-06,wrong
DsFcQB2Pymp7ETEDG7B9AXEZRRYLUqTO0t2NCxUrIZKaEyttgm3Fum9YFsbnGPbrXfxS1kEcp9rYU6Er1g,3.5045184308392753e-09,wrong
dzLAN6LWUQM9qkoVPUZjmUk7WHKid96LS33NmkxaRPF38PdYZq2rJeZRH5QrrNAvf0Lj2UxTkjaoLLXQw84g,1.4541913350464757e-05,wrong
dzVWuDrD1eedg7b6gYk4vMbRKXmMX3d1AyFINYn43ySwuywzA64d6skNNnXQLEiJITqFd8kOwNgo8uHNiAZow,2.4616212633836008e-09,wrong
E0CJC2QihPj4v0rNKqZR9Z4Rlk7gsAxDr39XS0A3g71yIjIjmD18jnsbLw0igbijZAvkkKaSamcvTM6C9Y5ZIw,2.7636389079263795e-09,wrong
e7NPjauUgbzcmdsaHm8ZHUwBS1wFRmTkN3SJzsusrOWzRYMpF12T5Pn5yBEdW7uKQwJ3ySjuU0rQTEpTvIqQ,5.864930988909485e-09,wrong
EbhFPLBQhXf24nhEum17doGsYl0P1PXyvxm3cdS8gXK35i6Yg5Rn2Kwyw1c879ctPwRtqmLafwEyisMxFfyA,2.4055365890320418e-09,wrong
EDVBrPcYJCJssfhUa7uc1DiRsNpEKmv4iQWFqDeT9fcjl5uSFixQHWfYIL7ouDg7d8AIgcVkkdo6hkPVskA,3.948231836862995e-06,wrong
EgnsV0ysJWtimZRHwem1wrOpGKjfX4BI8JH0LQBoAwQ6Syw6dRYUo9zpIbHPZ7LICK7dGt4McJJexRPfBQ,2.782523582851743e-07,wrong
EIDecfjd2BnwzfRHGOjpXYcbBKGSOt77i1F78eU5s2J43KWKffVk0an3oGpnGQZJmHlhVHZ6WkJ1W9YE4lg,1.9954609129415673e-09,wrong
EIYr2F6G8s2VHbDTBu0ZedDTSoCsJQ3EoJjoNWOS4LbA4cJmN9AvNDtyRbpVJXlaZGUirKqBHbrFF6fR2StHw,2.624492564102228e-09,wrong
EmpS4NCSspOv1rQxSxhXhyICZJ58tdMTyxCts6p5J8Lr4mYdolJgpC0EQzyXTQUTQVSmt5lbBvbHNsIqiyuiw,2.4560502566015904e-09,wrong
eNUcKarhE6j5nkysgu999oXmZFi6IFZVfSjLKzU85xc1zKzguy7WpSxjacMwHKXH2bVVtAh7agvCYUUd3Q,4.833453232371968e-09,wrong
EsEZpfP7n5hRxQo1ahyfiuOUf7W3cBhDQ9CSeAcaZTnsbFMRwqtHYEh256q01aJzBzNbAFZ08KohVMXLlV75A,4.986963560510087e-06,wrong
EveTCRglK5qw83KIokBaXKJVJHn23pxi9PrjOptBeuQ5uhlEmnbQcTANTz8odHXKR3gswvX6aZoqKPIxTUSA,6.203084373915903e-09,wrong
EWLnXL5Xuegeygj5hwUR3oUPvJnGCAeWEhwnFsoKz9137O0NZjMA8wd3ZfhX5AKYdXkDZCl9mtqERvmCyFgw,2.50169016684992e-09,wrong
EX0vIBv4zxpkLEeb2NGqJKKcqHcTfVbiSi406LBRPKosRMOpsEIaCQbym8WOXtdTZkZeusP5s9JarvA,7.0643295510390576e-09,wrong
ExseREzdAnZnVBOQYRoKfqcB31zmLdc0vyZf79AQBr67zfNrAzpet5GMzsAW1OZ6JS6fNALwTqQ50lypsg,1.8870040391693935e-06,wrong
f5A2EbPPAHfP3ycpKUFpG0fKvBC3smyZ5tBfeKrQyNykep9b2wkaPXe6iCObyrX5MPYogTX6D6h8ljZVDJqfw,6.758935454992485e-07,wrong
F7g85gd2h8Din7fAJoXNzwfrbkrh9uuXgmTPMtud7ryiwPWTTg3uR5oOEoJOcaR9PjlG1mGwxHI5N7UaUHw,2.533772114643735e-09,wrong
fabT0v3VDiYRj2avRDiYQHxHflGzLnzTPZVDOiBD5xDT6zPkAbb7PoIiznEauQ16GfM6q8m9A57cGIxwaA,6.164247213957859e-06,wrong
FbcZ4iChig5QTiMSXIrkKxjvuCkjnNpHapTg7Yk03emL1PEBS1jHBjWLR5myur6OB9pECeGe8XW1YaksOC2A,2.4977101196469868e-09,wrong
fcHZH5Ra611EHO3Q2eNe5L6UYsTsTbGOjCDYtQpFg9mYjabzl8nb5TC2m024Z4gdRzjiI5Hq6memMNFAQ6w,3.128819326150838e-09,wrong
fEnjJM9Z9vhafLgJUwWeSDc1ko2d12hwIc3yqKV4n1pK1THMvUAUZqgquD2dsucXXAQt4tBFvtwa57EBqA,2.6038764445198743e-09,wrong
Fg5VvSiibbXD0XPlDfRbzn0wj7CC79ryEmclG4DGAZ9qmQ0jCj9HWRMJFnMqXX9AK3z3MNMvVbX4KbsMqB8w,8.05346019927301e-06,wrong
FH7BwosQO9c9tMzDU4O2jMIcSI4jcUOMFgN0xx2Uo4tIIqZ6B8c71FGnoO58eKvGcT3P2bk2bSGyvMK34psA,4.694189399513956e-09,wrong
fK3NzzXdktaS4W2GQfv3SFo2R1NjgBtieguYwNNxUGboVfMUKN10MUBVXOToABfCqnJ7dDNT0wP2YjaZOPXQ,2.4318128061701256e-09,wrong
fnbXiujUEBdeDpNwZ4Nik1pxcFWTEiSs8KPd77egACL2jHU7YCMnHsGMQnLbbc6N7DLTPc7gb69X1eF8w,2.096895365808718e-09,wrong
FppuvziBnzwenK6qIXZqDGHe0vAw41LGbwZASqcpe4uqAIEQzqaJGcaPsZwBrUVki0KWSbaE4vE7epO0EsUnQ,2.4612525192822604e-09,wrong
Fr8TXjBpSS3NGV3M88jsjePkP17GDgFwyEmvudGopa1S5kWDguUQh0e2dOxzvS1fjQ4neyAH1RnKmLDeEHQ,2.4692302631178676e-09,wrong
fwr2wNS3IZrE6JFRcNGt20uXxYq8OirTkggVKIvWXlE4vpm2t5dDK1Q0S4r9DNqENrNIDjrxuRVpJsLW1lhQ,2.73424430746146e-09,wrong
fZGnikalmYo31vvQI0s0wbCCqy2gIbiZxI735kglz4XGXzaGmrZhB6mFVVQFJR2SUjVxnfdOJs8GNHcbYJeA,2.840630901346668e-09,wrong
G3TfoCET7ocBXunnDuADtdWRIHOXr0Xrb2fMyhGtQqDjRV4hAKLsGUovQAQzQ3uxC3LR5ZmDwV7pUiKhnhbQ,5.784896773104909e-09,wrong
g7i33ktIbE1pdMCyiYYu9twgXkWjcaS9Nnz6g4ag1dcrNIWnMN8DMuGsJSPzKrJ3yeZA2dSWqxcvwqIouVQQ,7.121705553672085e-08,wrong
gb0IZ4JCFARWdZXukv1KgU5v98aVNvNqdtJtJgJInCTVJ839XQ5bN2Lp8SBTGSJv6L3Kr6c3Zsu6aK5fHZB1Q,2.4620656869667266e-09,wrong
GcpPWWO3coJIZv8sNav3DZXFSRi4y70pKtg5T5wKjW6a0pHCnL8UNZXHVz1O2uViiq0GgjzWMglBJzi8ZQQ,3.6146210457041868e-09,wrong
GemfqjYnGPWKOHhPL5M0SXhuBPvRTQA7WOecYlIO3aDy8ACoa6BkYBRoeUu0MGrVknDWbdiZ2Lfpe3x6faQBw,2.4307456256626267e-08,wrong
gJ9SFf49fx8ZPqJk1SBPiy7I5xHyFTmH7PrNPdCR498V5zul6BUb3UteBjyN7MRruOqsStxtlBDCWLejzw,2.632769331193193e-09,wrong
gjntUwePaeTRso2yc1JGnewdNJCZLoppQAe9HTOXON14ffR3CqPqyi540IaEe2em7flhHjUd5uz4KRmmHg,2.5279977560572836e-09,wrong
GjyLJRlIotkfZpkvzojgKe5hsZuJdpCBo1oi48z0993uZYY5SmhOoASyTFXwDT0gpkR1MEFUthCpDhdz4suw,2.8940362880270914e-09,wrong
gkvsr7GTlEg7Kql1KEx0fVZItgCYljruyGKR1WN3Z6lLNGdGF5640T3Ni98ywNJIzggNwThPbHV8Yng,2.1770290631966132e-09,wrong
gLZUXysp55fVIeyHb8vDB3F74MXMWihJKFWcauK3gywP1aS22B11RiOfVHgW72JeCVT6yRgDfBBxgMzKvzA,2.4059860576938892e-09,wrong
GnKZcgNPv9GjVqQI4MhhiWwmrrgl0ztB06rIOJCYOpmdlwNBrNtt4BnJlvdOhLbuTvvVet6ugHdhkeZbQdg,2.8050537854440824e-09,wrong
GTxt7rJM2htFsbC915WmHYfUAKwzuoChiQ26uJq139n8fXsx0aJj4IZB7fnvwb2W9f1zTUAWpSH5IxzzIFQ,2.674776902098538e-09,wrong
GuzS2dlX2fVjtwXP9sFyHllHk3MZqdcx0OQBumTuabc5QOLejemUKySMtPWILqbYLAGwDs2L4loCjhSfg,4.82480212631719e-06,wrong
GVe6HCPqYNeTK5ILjWnuWGKWao51XsknNiSfxijfJRgmlXZkS0W553v2OejsDFr8gOyZv9t1JX2ORycge7Kw,2.5709341661580456e-09,wrong
gWGmKdkZYU1L3lMulmubf8bkI5WmYACiSjlScEPSzAeTSNEbvHXzLoiMJIQAfFLk3Ae4jfblTGTLZlQCAA,9.671262478024407e-06,wrong
gxeqfjxWbXTEIPSRf4YCMHts8rzuymRU3Kevm4Y25cGNYbXoBBPWllX4PWVtQedlTCnzSlLUsnILll05JA,3.4983188837449448e-09,wrong
HDptVIXP6Rju8UZzl0D4B912WuSECmV167op6ZQGCQfsxvQr2o03cshFyZi1nK5XWU5CvAUZE388DfAXntGw,2.8467572403558553e-07,wrong
HeURxzdmnw3gvcT3WPOrHlbd8WxQjWxIP2XLqDp259aS2sJ4QOZRz3HuLB7YzqtmtcHUeID0AeCyODALoA,3.152400100320976e-09,wrong
hhh9KwOfeEbUhRiWTs2Et5T17R3JgClBzvQ5xqnEoPKFjO6ahV2ACtiW9bwZSjDDlzrKxKVjoFssB8nZ5vA,2.546585519945277e-09,wrong
HHvZ4gevDzOBcFT76YZToSSPWHlY1M8nNsKVphKoCu5UbHAWsNUBR8T06M9lCYfeC0aDRJFWXD5Qewp0k7pg,2.8067092540725442e-09,wrong
hKJs3ZWGZAZwpP4lleGmlh1a8gNjglkExQzRS7gPfb4VyGFrxi3Xr03WI5mYv5IbRXFnTzl4UDn2daiZbA,2.5192672126882505e-09,wrong
HkN5QqSzNCV2B47SNVsYFGWDOnfEb5JmZxboDHcus4mPr4X4atuB0K6HvRJr5oDLV1K64EqKcg9rSpKCV3Jg,3.017500496389877e-09,wrong
HNJ9FMqZqJRK23tseKELZisx2g5FBYuOBSD7B42y8q1akiUF5lxeNrxNzUetEoMZvRzdAWqAOcssMd6PteUQ,2.7793070477441956e-09,wrong
HooKqGLXpQIr4y31xW8psoCRgdVU0gJC5DFFofcCe3Mvgs1SLVMm378cxlCM79GGfGhhJV7qhfVetktMug,2.4884014458514215e-09,wrong
hRUfnL9vPyzyOZuyRGxM01foNvIxeEMYn43dTYQQlVTVrRVdlEKD4psrfEfCrOjZ31fDUXwl39Tqan0HzZDA,2.99242792410228e-09,wrong
hrz9jEe0bnyYwCy9D7DOpO7kPTfbAKnvpjBGRdfBnhVE3BaiuKmIxcqoX95GGl6bVoU5TYepElo8VeBEGg,4.451009212676691e-09,wrong
hTVii51nAQk677Mphnk6LDea0AeqHHg8392XErkNCIWgYdyNN65ZTqM5oglvCA3QV7j97pXCMb6AaMLLpkEXTA,5.133854811232419e-07,wrong
HUokh8oB8TCxV0fOqwubkWKvUkHlugSE1beRI2999O6ahbOsn71I1tyFj2gw1vyqZxtzOFHWaPxSfXXGSGhA,2.564661266963645e-09,wrong
hZ2doHmK3EYmSWi67S7f9Bg43r1DzIhBk4RVKX8AS6bqGyMsgof4CE7FOtAWKrfCmOgVtosuEyWc2PSBKlg,2.5033183747317845e-09,wrong
HZDReivAQI6UNPfMNMgBu5CIjDoODF0rZlMe8EsfSjpQV0VXXE1WLCH6MSj1E8Q4m7tCV7ySdjEDifwhsA,3.2776856059702525e-09,wrong
i1vqhkaf15Sn9QBdXkln3RZynDADg7B0eZQMvmSgDfdTz7QAUdFnVwfj5t2oC6UxZyEfl2JHhz9chHVAQ,2.472064998314577e-09,wrong
i1wnv2pUThpTW9r13w948INkP6O1o9SVC0UKG0WdnrO2CtiE2WaPIqeH8zpLmywFbu2aLXh7Zw5meip2pPXg,5.155611915522747e-08,wrong
I2CoGhk4SQcm7vi7j0rOKORPGojFifUFlJv5iOaB7wRldWgNttDR8mL0G8JAFfqJipAQRPUu9M7q99ikDCPrg,5.021332638061914e-06,wrong
iaRq8hdusyc16oKinsPWMZiIi730yo5RLio5pBm0rcNt0vRrIPLkcAjTOcg65cG78UIm9w34bxqpZp8vCQ,8.253480149533696e-06,wrong
iEz8EuV4HMamEHGDDiFsnVebLJ4FTkiYZGf3DrLeB5ig9pnkmS0XuehVLow9Bsm3idi0ywiYMN0PubvQ,2.641645792851362e-09,wrong
ifVRGg6NQVU3ax6tLRAcHZL8M3hP2leTv1FJ0pBePWFjbszvNLCGuFDM377M6RM2SvASnaWyrTNiZSoBZmUIvQ,2.535743899444103e-09,wrong
ifynEOIqgWfbG31kan3lJ5Co7N3VOEJAdy38I6qMRihNGDwUk2d8aOaJR9vUwwoTj9lijJeFQkgELjz9tcCQ,2.3465562257264955e-06,wrong
IHawvHceZOII13iLdsylar4wEY0yPmh6E1ufO9plydWrpYDceg77hM0SDaELw8DoH0EOfxNPOwvHTlQ,8.839186749959817e-06,wrong
IhFSUDlmQc71KuSyUB5igJN2rJ8mziss1N7a1GX3m6sI2O91gqf048tnDs8rh727oh7BOqAuqt4NnkFzIyg,4.65626033682832e-09,wrong
InY5whabIX4rmJuEL2YEyW2Qc7UVFVI5hEwc60mA1QZBkVQ93jT4fnLomHJmpt29IpnNN8ufYS2DVfjPleg,1.618671757451295e-07,wrong
iPxjbBvQe3Mc8T6WZcqjtspsfSrpJ3OZGndGIIhvZ3XrDEPQcbIDxDalviNapSTYv65wA95C3zpw6aSZtByg,2.798277045036034e-07,wrong
IrrMFdg1jVwgyAb5xmLu8cO3MCSL7ZI12ewpOgOZuwK1Tf4hqihp9vMVV3R4xhmRUbVSUd06X7dMjf63x6Ig,3.154193489334584e-09,wrong
iS7seAxFCVIWCEFGPrHhxhtCUe0MSViGGAnr4XXnYVlSzrHxfWSB5r2ypG4XU1nZ6KWA0jMRF5WqVlkjjvew,2.590289259216234e-09,wrong
ISbtIMG11hLPycEEYRyxCusrUbMmQ0jRrxBhE8jhBXKxDli2hZ2wPnbUVlcbI6rKGVZB9l5WZTQutcxlTQ,2.486678244363538e-09,wrong
IX7x1xPbJm0DJTCS7XPcWCATICxxkWFrwVj3yYvfiLpUas4AKRBuUrr9cQwFkgzztrzBV1y7JSDjfuqTaSA1w,3.099717770167634e-09,wrong
IxqNWKnhmfkkuYsoV0fu6lBpE0ryUlhCTdn2WAmF7RriYplMURAgfhj1ECk2PjG7L5JWthw4XcIZCjHeLgLw,2.507473819506735e-09,wrong
j1RUWYQYzmm2ZJFaA3U8sIRnRrLAccKc5wBQNPgXsV1TXfRKUsSvOzUGbJElwtGMADX7a4gLBTBoRtaL9w,2.575694112436171e-09,wrong
J3megwa2G1DhKHiNYcwzxdse7Xrpewtur7Z7kw0HytktMh7rzkMPh0atbcIHJKiRsUo6IFVYQGhM4PoQA,2.5333705843124304e-09,wrong
JBxa2iMM0a72CtiRVSG8uXgo7o2wCgusk2KKwthoYgj1Fcq7y8V1xZRKaKWQJW3xxhH0OMYor6VYTWmsjEhA,9.016684701974344e-09,wrong
JcMdh6IujVpGxWSmm6MjYXclVfyaGjBNTfZsm8Kpr7gRBH3roNfHXdR1Fr9D2jKDF2EiXPlZ6mjPIA7nmjNQ,6.056038066935724e-09,wrong
jGp302jspV9x0qJ9HHOmCc8w9RMY3yp3b3ggG9wSeLGWhc2Pye50WCCGJOaH4jReIdl4DtEETFcJW5ROyeQ,2.468405752082493e-09,wrong
jmXouBmECh5il0dv0KpKzypUDNefE6EPcP7667cqiXTP9FqTPBcoTdk8mvEzC62z3j7yyNC4pAtUFddtiZQ,2.5166710094984886e-09,wrong
jNpQiSQLhwdLnDu2b0vDMVTa2qVudJjRNNpqh5mASR2Iv2xYsJbobxFrIvvcnrMLB2Wqaq3hcaLT5iHhCPew,9.932300367121997e-07,wrong
Jo3f7kVfDRikCWztxTW1YvS46n9jBhfmq6nwqeErGbUTfL8rlExJor9lAHyKhB6VvONN8Kvxe1Zd8S5w,4.3892820310563424e-09,wrong
JpLv3d3wfYrhRfl9Lsw3pS4St29eSrTEFFG0pmVwqQzCYu7THcPoK2Cd4fHFpF5v0WO2A1IFTPYfRDQW3Q,4.4432820971202735e-09,wrong
JPNxWpPmL4szjhEjvocimduXXW5Yo6Hbz4tRFN1gO3HFES1Dksxdzz7wbMt4BVCVRLThOS8hDEJyHm05A,1.0282041609523518e-05,wrong
JQuwwvzT2CVeItxompRUccsG2fIIL50ywptQBWDnOWp6ftYtDRYPybEbtJJVw85F4yIagBooZ3xJkwD1C726g,3.3827924237391956e-09,wrong
jsHYC1g0netHsoFjnMGXnxIUc8v0niZ27aBuHC7AFt1zbiTzb5aeMZ32ZBtdZvnVZoer9Uc4zyxht0rMBoQ,4.589097608014053e-07,wrong
jSqXDBIkV2WLKjY4FpXigZqhOc9T4hckh8g5hYZ25MlxbLER1REnWb0M4kzuloenQvIYQIqWzCLNuKzeTw,3.1858986407430502e-09,wrong
jSX7SOQ1q0iQjS1LKBPPgHwhJoNfba2838EVYKYzrkkkU4MCSjhefyvEakKOg5N39UupvEhtni4pfdKFQT7Q,5.5324734310839084e-08,wrong
jWfFE6edSeobQoIejPOsYISSKorXPvYRZCuUlnFws2n7KTIt8dCaaYRKJDRSNOhMZ6Aq7erar7BxaF9ECBQ,2.8012849363361984e-09,wrong
jwUFzc3PQEn5tlurNAMToYVpl5MW2iPbx4fqeQqYXTbTUEumH3en0om5BSG5aAvMc6viN7Z8BPVvqnlpWHqA,1.3660590659270622e-08,wrong
kCdz0ZpkJlLoueOK30M0br9SfDndM3fYoynNA4C2VJYNrBHnZx4RC7vuX4q6xeN92K20PaTP9kl1N9693A,4.221957941639967e-09,wrong
KchNS2bWvI0bsI2IT6zlB9jv9d7zSSUgwAucm7ux0tzx8w41BC50u9zWwonMmlr11SdNSxcXAi7UjKTgLZ3Q,3.379142593215554e-09,wrong
KeCC3JVCLc03psk49NSCnPGsI3I6pEfOnVTST0vOtVdiyTgQjCq5BUpjuBTWV8wWHvgw8iMFkghQS3fS7HGA,6.86431817394199e-07,wrong
kG1RMcF0VCF3peSaQOG5zQ9szkPLrWHUmCqNxUW5s87p7YClrHKLDI8kFq3X5pmm1fGKIUfy8ivHMGRxQ,3.999428090451557e-09,wrong
kgHP2Lznj7XsmDCdcCZTUJjEjnVX3nxya7MrUCHfIYyTOymfzeMJnh1pZHGOV0FNlRjpMtKxbXWU23jXuw,2.4651030650453146e-09,wrong
kHB1Shink67KJ0cgbQpeC0yNnv9ieSk6vVuUajWZGDCDNFmwBNlOKVz5GfI9CXnFovWPaJzopzUpOqZcrgg,1.4165216405969844e-08,wrong
kil1W8XkafIcn0MjeI5sypKRWMkPdSnRNJq5lDQJRwidvrAEuj7DP8mLJ0ZvndzqyFe57iEehzPX9klyp6w,2.6873400382674513e-09,wrong
KIzznsml7sfijRYdKhtjdRwnEB8s93RQ71thBHLEbywQXRa31M8vmgO9s2ScoOv2hglUoepMXyFaFjsXRI2kw,2.6638666076621215e-09,wrong
KNqsIr6vjGNs0osPGdDLxZaI6bXSqx63ve6Q3bd9JjkiEFb4OagS73NcR27mv9NwGyB2pw0dYy7FVCQmg,6.412774284267284e-07,wrong
kQFDbcCVSsLMyk17nKkUQjqo8RhcHfrRkkLd8heedBHUWdc6BxfWRAk9vQaBK2msatODoZ28GY9vPAEKgBI7Jw,2.5404954686407255e-09,wrong
KTYWbk25WRr0dOORcXoPsc0fiCFCCkulq4kWuUkNBt9XigCk6g7ZjhPGGRCoelJ14qCF7vBguTNLkyqS8w,4.641729138514174e-09,wrong
kX8EYmOIHsOcwJAufsbbj0c1b9JZFZ4IIYGlhw1rxkxT3cFnpnaakCasxA8hIAA03cV0Vio86lS3xWOOkng,2.4942935050403886e-09,wrong
l23O9xFyqLjSXHbcPcTLHW2OihyfHIxFc8Qw7iPvMBQALdvGrfUNVieXzhuLdEoJkNNQvfXRtlefT88joCSsg,7.884914844557887e-09,wrong
L2QA74YNgu3Shx7mHLf57eRHiNE1dncdIErnTa9v6rYpekPyfUpnwxJeeRmso4YnkskflU19jWNndG47pjA,1.3075945561736187e-08,wrong
L4QW6J15VJAUlB7SdeQ0Z3F3AHUzaIe5XZ83XIEO20Y25fuWv0qGur9e7O43LWiGbVs3Ln86risRw1ki0TQ,4.958183396036402e-06,wrong
l5l5dEldO9o88ERHzINLB8xVX7h9QMV3xfXrSW5o3bZAeJTyuDa1tojjliazP9jvsUeXVjoUbsSCZ8tWwzA,4.347405276757236e-09,wrong
L5tvpJmSDHYmG1BjpEoMd8EbykxyFZSyaOGcSJhS9Szmz9c9wFnV5AxSMWqLUxS71DxHPyE1udSDjnHIvJpQ,1.650954998880929e-05,wrong
L6mhlm2wNCNFVG1gBrCIC21lFmVSLlMO1j5YwRhFmlm1pCDR4l2e2uCdkgQUIx1V1fhHBb3ANPaD9R5Q,2.5301728636626996e-09,wrong
l9Xn4amfdQxPSt1yAY22nNXG4YQ0QeDdUZpLzAUfdwDvC0NAL9Az9WOwJpvhLH4nUJ7Ed31kFTWp3itZ5h1g,2.1630498558890258e-09,wrong
LazVTiYjOSaLkt7vnfNDZMMH6uIQUxjVby7GIiQF0kc21AtOWNoteIKApuD6AGCtAUSpMLdA342YoromxxI5g,5.454488362672683e-06,wrong
lcPXYgFZfda342KzIMjmF4NYNFY3ypEoRt9qQuPxehnzMDTaXLsUKWxTz7dCkCJ81S6QMtHtQ13rorvyvVrg,3.637380523839726e-09,wrong
LG6FNriCjQG470vWY1PkMjcQvyGbAOkNQXE0P4Q860BFLCljdxKsPouabYYipPU0qo2StKbTo8qDsRMFyJZtxg,2.405545010367087e-09,wrong
LiH6MYwkj2Ev9dARPOUlxhz92kCSUKpslALOxy63EBBwuHp6LWExiCF6zUXxu0u0EcFMdsQkHMzqppLYzw,2.45913577631728e-09,wrong
LKolR2VnNuEnCivzQ1R69uaJSHWKLrAPZzbtEIiNtdbbZuR0ppFHE21OYGIb1aVj1CW23D34wmIi2BtrzZjcg,2.0744006398241246e-09,wrong
LKorKrCpI1OzR8nHUoKpnyRdB3QW5nAlVjevkIUd581RyFoRU6YunpGYMlMVlNGh7tAQsEKmsLjAKsgzF7Q,5.568166288303116e-06,wrong
LljLk42GwQwTuaVyEKFexwCoOzWadiK5dIecI5Z7Lfff6gqxohBZaWLofD2VXdUrxrfvagjHQtBtOa9gA,3.4750713636365287e-09,wrong
lmVHcUIm9L63baMyYlOolQZWvkxGbciPI2A89a7U944yhjrIhvouIYsr00hcD6GqyjTSXmNVz47rSgCKB4g,1.3015617613263585e-06,wrong
lmZU4TQMHAOnzhbr20ITgIKwV8Y4QYImxLALJU4J10M4wB7R79kgWAX7ONLKRssl6CKf5ehuizNxoBRcVOuzQ,1.2142577167223503e-07,wrong
LnMcM2euOHIlXsDbAvEBRwMRA23Mj0Pzz0khevouiU35HrX9lyui11n5CUFk5YXxzTJmfq8C1aMd7TGx6g,3.512738865406499e-09,wrong
lpxhMmNLILgSKTlvoEoNQYtU4GJGAfDMDpLrdPCvEFF9YB7xlFYz3gf2jWEU8KcfnbXMlnWCmhD4DPWloQ,2.5482779316799748e-09,wrong
lRN6sqZCq4gT3uTUntTOat9uoH1ABl0Bq7E6I1HWWBMS1ZNFDZGt3H4oJ2H6hNmLoGK1BEQ38OXBxXgoZOHcA,2.4723842384877914e-09,wrong
LUmLnL1enrSnTIPakjY0MTaASG03ZxlEMOHl9UkOMLKoxIds1WzB4yQ8pfB5RRcE0JFzp1Qpw07pLBhMP5vA,3.6671192822830186e-09,wrong
luZ3i5pHqzahv4MY946qZ0iZeD3cSBlSOhzMktKcEZZgvheI5fkv4YfwSBSRo8YQOCbYT7oTZxAimJtWIxUw,9.187989253480343e-06,wrong
lVg43fXVVgdqdfL0AIgynAag9prEwTXbP2HpcQbpepinvI4lLMFcTFU47DGzl7wjJdJ7Cj0Tx0f6k2v7rYdw,6.713858454997716e-09,wrong
lZB9Nw9qb982LgP2eKAXdHCiD02XyB3iN5kHGlfi2e81OfwXqUbiWxM9fCATXbgHuseI8y0zGuQhbfm0pw,4.01614456226868e-09,wrong
LZZejqTRPduc5YnTBzzF4S49tusWaTa9mEau4tnwzbtc4oZ9M68T5NOD93enhG7JSQqO4BUMtibcTu3QyQ,2.67066972902087e-09,wrong
M0br4wHDk77TYOccGRJY77Z6c9rIIb3HZGifCeo8wE4FOsI2oS27ouuXE5XUS0m7qqvatVHSnsuRAyffbKEA,2.4970896320848673e-09,wrong
