log_id,mse,activity
541jVKCUz1Tt6sLtQnymcx6OvQyeNLoC9WGhzFUwU46SqCJSijtx4JPpqMBZ2xS1lxch6QBEFOzwcuduh2ffEQ,0.00019798681079242082,right
588HZWpaVHey9gPM2iOaB6bUT1dVC1JohV4VSyCC2YeLtJtoAegzIB9Ze7oXqFBpzYXNkh6VwsLtSYO031xfA,0.00019788278280383692,right
5qJsiy6LQvfzyyXbN54prkh0YOTdlZvYbQB8aySMJtJ0RBQlnulWKLEW9a0pALMnIgabPG1bZnlWtrzLDe5w,0.00019778446188644313,right
6k5TN7UR1LoX74qOdT5VI7LdOhvK5ROb9NXnhtqfrMrlEmy4miB1eUbi8WEBUJ8kgIoIHZsVZ6kSasS4kxw,0.00019801309086182328,right
6p5wezXwyAsYQZKi3Ntu34UcRsYearP0RhZpCb43XyTQMn389kXeJBbNhkgDHaxmPYp2QhYqvCAaHlZGswPIQ,0.0001979921560985775,right
6SpPFe27WD1Q5cFjptB4PjZ3adqFk71CKjjBmGTVsNbISFFJpZ3Hs8KMOvS6lOwMMQoGzZLCukKk8yTHUMWQ,0.00019800597244884133,right
705pZACR0GD16BSbL9n5JKEAEgJH8GqFZdeCwIQqSLKPtrCye7eiY9uIgXhqd736QcjZ59cuPZBdVYfXK1Xfw,0.00019801092181106144,right
7AEg5YTDmaVo4VB9krRyilgrCI4kzU3Cv8kvnV0ZK4MGV8vuU5pE3qOPEv4RWxapZ2lx6cZiWD0xaByBdSU2A,0.00019800855022896743,right
7pHNyKfBCAXvHSlbbIWfyYviGnL9k2o96QRkQ4CgMIknV0JGJXjnVqvJc24R9vCKYaZIPEcEvbOElMEJPdCw,0.00019801776935447044,right
7Qw5ZMBl6wlMHKLnQDvW8Of9lwrgCYzNat4GlGqKMzDgAByemq572pi0A2GA0LbH2SznIAOReIyB1CwfjpWKQ,0.00019793127676169027,right
7woDawHwA0ZDL4U3TPNlSZh3Sbi8oEmOst24SvypMFXGZqsK7gmkw66PPm03rO9PAlw7Rbbpf1fgw1w,0.00019800306801664978,right
8yxX32IwhzoRuIcv40PvRvlZ6RciAVGj11i98sNV1UylNBpesG19akrsZaAHFEadN4gAmjwn7rOhdaPCh9d4A,0.00019804993983900702,right
9ydCV8yyvnP1IcCzi5xCB7omzAiJWorJkneP8jn9wBc4hJUNe1DVuKa60acJtraEEEsx7QJaZYkhoYAfDKA,0.00019798048450212069,right
a4eSoALy9nhKTi2cIp3ODEfpaAvEL3m4WSz1dX9zGjA0g95mjjcbTx9F4Wa4P4UYlrCQUSr4gwAzQAs52Fg,0.00019801158419303425,right
a78cpXr5qjNX7wbr5683YXTNy2S1pA5lf88wQRgxlQ0xmoUqGw8r5xveS3yIrevfycdvLOvuiUBiPbqJICkxyg,0.00019802382574223134,right
a7vYaX9OA6F8vkDU2gjJwiUIvzKNUdhnWVH92CnxEXpvUWn7N8Pg5RpmnxqMoWpM6BZVA0FB3fmnaHYhq3dg,0.00019798283477227195,right
AacHJSHgnZJs8EbTLPwXM25SoV2LLxobOc5lsKWOJ2NFPw6jPNfD3M1gyEPKMstaVOU9kjPnUmKbsrADA,0.0001980132939861852,right
aHLpdi2a0vk8GDXrDBnIJOSq3siWtXhCcMpluVbS6hnghKK9kLmHRkxE1xdSNpkKdAnt4pO5JX53WSOBYuyA,0.00019801749207670343,right
Ajx2oNWIGYxpSKUK1mfefqT7FTWsnRCzpijpsOdjpDXatxKW0zPylGV732ybowxez31mdfbyrHOCPspmKA,0.00019803650837142497,right
aP6vrv21J0HP88j67xjs7qUvHvJBDsEcTGRwLX8NDB39mToLcn4odjwNbdjOSqYrabLjLXl0ErNJStENSp3g,0.00019796493387776046,right
apJVr24kz2zinNdiEAqaQ7eaJKMLzUPkjKmAZO0MKUeFJ1jgYxjQrHgr8fRbQsRXexHhW4eXJQiaeppoQ,0.00019801000121109872,right
Aq0SCGXlimFoXzVZba2ETHabxKwBhNlP8T8YcQw9qIDceZ7xces7dw1lwKrLzHt0zITbDde58MbSFrisQUy6Q,0.00019797760079220803,right
axJBkO4LPqiNfYEPkNgNsHA9T1DboAvAXCJUKhZBzADVWYyMRFaPluobG8yGFDgiw357t9tfRzAAbcSinJg,0.00019798849844740004,right
AyPfHXxu56QwaPt9WI31bofjq9sKhpXxaDkOcfLb5Y7VFWv8Hmxqj1drXwd7hpMqvn4rZTqKlphTpg,0.00019801609201856258,right
AyymosmsgSg8hOYVGxxq5cVGhR8x4fRbj0lMmT1vMIqAKimwZm8t8U7Z2VQICndMPwZvHKdSNPATBN9riAQ,0.00019800668883832644,right
Azw8qDjrbBaXB6sj8xjDqcehuOdzFhWvJnHAqBnkObnEM5xlb0QnBwC1mJbRX3bhHmkgOGApRQq8f2ZxA,0.00019801973552043432,right
B1pRBcl6OGkdeXvGxslTR9WoBFYVmaPUMGq6kqg8w3Fq00P48HHCucipNT3rUrwHhfCSWUsQiek1QS5cGXQhyg,0.00019800488795833034,right
BCBPX0hnjKimJGhkg9hDaKU26UwEH79ieTheh80trNFgOxAyNMwhc9MLgfWVRDEow9vNGtfviW1xF8dpJQ,0.00019801213985882853,right
bdmouXZ3gL0AcwZ3vIArM3pTic6729bDMdQH3IV6rlqRxCl01YoZXFMMXw6IwVoTsuOiNuvf7GA0ginPmbA,0.0001980085397776889,right
BgJuXRAHLvQaqDysn2MAlQNdkz9p3UOAx8IgC2DMDedCfSrjsCt9zMFQXCqSbDH3PiM6CghnGSuFy378Tmg,0.00019801190948170072,right
bodlnRvN850mBLJa8jEE3hJ2TjCAkF4S1mOHMW1qC3QdKLAtFEzWYDEh6F1RL5A9RSCC020fe4F2vUOOODvjg,0.00019799008130738551,right
BQ9h7050y7usXnhYXF0rk5nto3LbKPIpNeMLCIc0u9lByplkW5aeTeC32iRP1YXl4Rteg7zbK7std7Zjaw,0.0001980119981684686,right
btFiA6ZWXXH90uFuGoVHG0GxNwgFiwWgxbcuIGB44IlNySNRDicobfBwFJst00hH5dtapnfnI5pxHw,0.0001980242193594092,right
bXwp6I25oLkYEQZQWnhkgEZO9VEZOJa37PgZltbJo9D9cejH4pUS4fYYd286HrRKlEECgnUnjPKUQSm2dA,0.0001980053629424761,right
C7APQ4nmmsMXRoIXuS0DKsK9ziVVU4rHxuiFSoolKatSaLkLO3JRkClCTbylLFOQyfKUg1d7h7q0LWuLK1Q,0.00019801560009861,right
CH9TDoh0wmFrbZr9o8jld3hy7jdnX8MUZoIXtjfrpjFE7x0aDBBf4ibn9x7rKyldLj9Eln59DRyXzwAA,0.00019799696833305004,right
ClLE0NZBXU2tIQzJwbTW5ONBlk4Z4ENlqMIVbg9xSJiVAR0rAQB94vRIyg0Mn19kORNEuCDpl95xYaxt7g,0.00019801694850540965,right
clwds3xdC0DfzSUwjyTPmn9gbp2x9L29h3KPm5nxGBIPUbrhPpQ8RZlXhnj7dVh6hsNloOAoZiw4aKhXMWKQ,0.0001981030654813874,right
cUdmGXmAHu9BQZuWRpmuc22mPFurBh6GcobdLt7uy0iDE9AbdlKjLdtmDocvBaecSHu4FIm0TlfC0B39w,0.000198014260412135,right
CutrKRU2HfdUhZKevX40RG05H83NTrp2XCXlBmWgzXkpgTaMaAJlnshH3HLvi1Xp4Ji9E4uUv9c2zqRfBg4A,0.00019801472535771304,right
CVLqO88OZ2E5GMLb3fXUUP8mQ7zjsxx4tctwkZZ1awfZ9mrGcc6HtA6EReT7wqA60EjOURmKSW6jL5POg,0.00019803279219021819,right
d3nY3mhRKhlSEgcxDM5zM4vrMMh8GQrzJgcAGw1BoxovpfNSQOd7U94pQsBJrlPECgYMo3EFoYLGwAnl4lrA,0.00019801423950323297,right
dqA1k4eu17YgkQnwoR11AkJ2MiAZPra7t10iLVQrJECLxMs9PO4lYkwkXRdsW0RxTFmSQ74K3KFXqm9Eg,0.00019792903722811676,right
dQtMmlOFV3Ud5YR106AG5m5NPFqDk600KR3tjrA3M6pZV86ZQ4zotHQs43zwAQN7Vy5Xu5JkAUtXuwS9IR8z4A,0.0001980129037927835,right
dRtiILVDcH4eQGJIdGTcPHVazNEwQefdRyYdxQaFNtWojyCbaRuMY60i8qyk9BwqaCfiSiCl6BR5HbGOvQ,0.00019801724594771433,right
dS5JR2Iq11EGVRF2JeaFXZIBZ8lMIbVE9w7YfstktLFOsSprheuwIplUZv4WDT92QsthCT92Qn4xadgdA9l2hw,0.00019799998467421743,right
dzLAN6LWUQM9qkoVPUZjmUk7WHKid96LS33NmkxaRPF38PdYZq2rJeZRH5QrrNAvf0Lj2UxTkjaoLLXQw84g,0.00019798279666500822,right
dzVWuDrD1eedg7b6gYk4vMbRKXmMX3d1AyFINYn43ySwuywzA64d6skNNnXQLEiJITqFd8kOwNgo8uHNiAZow,0.00019801716676960858,right
EDVBrPcYJCJssfhUa7uc1DiRsNpEKmv4iQWFqDeT9fcjl5uSFixQHWfYIL7ouDg7d8AIgcVkkdo6hkPVskA,0.00019800754975958393,right
EgnsV0ysJWtimZRHwem1wrOpGKjfX4BI8JH0LQBoAwQ6Syw6dRYUo9zpIbHPZ7LICK7dGt4McJJexRPfBQ,0.0001980141865524273,right
EsEZpfP7n5hRxQo1ahyfiuOUf7W3cBhDQ9CSeAcaZTnsbFMRwqtHYEh256q01aJzBzNbAFZ08KohVMXLlV75A,0.00019794782743671002,right
EWLnXL5Xuegeygj5hwUR3oUPvJnGCAeWEhwnFsoKz9137O0NZjMA8wd3ZfhX5AKYdXkDZCl9mtqERvmCyFgw,0.00019801998544902204,right
f5A2EbPPAHfP3ycpKUFpG0fKvBC3smyZ5tBfeKrQyNykep9b2wkaPXe6iCObyrX5MPYogTX6D6h8ljZVDJqfw,0.00019799724181269966,right
fabT0v3VDiYRj2avRDiYQHxHflGzLnzTPZVDOiBD5xDT6zPkAbb7PoIiznEauQ16GfM6q8m9A57cGIxwaA,0.0001980184484424237,right
FbcZ4iChig5QTiMSXIrkKxjvuCkjnNpHapTg7Yk03emL1PEBS1jHBjWLR5myur6OB9pECeGe8XW1YaksOC2A,0.00019801542987135917,right
fcHZH5Ra611EHO3Q2eNe5L6UYsTsTbGOjCDYtQpFg9mYjabzl8nb5TC2m024Z4gdRzjiI5Hq6memMNFAQ6w,0.0001979546301776029,right
FppuvziBnzwenK6qIXZqDGHe0vAw41LGbwZASqcpe4uqAIEQzqaJGcaPsZwBrUVki0KWSbaE4vE7epO0EsUnQ,0.00019801567136839903,right
fwr2wNS3IZrE6JFRcNGt20uXxYq8OirTkggVKIvWXlE4vpm2t5dDK1Q0S4r9DNqENrNIDjrxuRVpJsLW1lhQ,0.00019801637571023554,right
G3TfoCET7ocBXunnDuADtdWRIHOXr0Xrb2fMyhGtQqDjRV4hAKLsGUovQAQzQ3uxC3LR5ZmDwV7pUiKhnhbQ,0.00019802754962861433,right
g7i33ktIbE1pdMCyiYYu9twgXkWjcaS9Nnz6g4ag1dcrNIWnMN8DMuGsJSPzKrJ3yeZA2dSWqxcvwqIouVQQ,0.0001979873025290856,right
gb0IZ4JCFARWdZXukv1KgU5v98aVNvNqdtJtJgJInCTVJ839XQ5bN2Lp8SBTGSJv6L3Kr6c3Zsu6aK5fHZB1Q,0.00019802243038341587,right
GjyLJRlIotkfZpkvzojgKe5hsZuJdpCBo1oi48z0993uZYY5SmhOoASyTFXwDT0gpkR1MEFUthCpDhdz4suw,0.00019798121320035325,right
gLZUXysp55fVIeyHb8vDB3F74MXMWihJKFWcauK3gywP1aS22B11RiOfVHgW72JeCVT6yRgDfBBxgMzKvzA,0.00019802099404166352,right
GTxt7rJM2htFsbC915WmHYfUAKwzuoChiQ26uJq139n8fXsx0aJj4IZB7fnvwb2W9f1zTUAWpSH5IxzzIFQ,0.0001980087374243144,right
GuzS2dlX2fVjtwXP9sFyHllHk3MZqdcx0OQBumTuabc5QOLejemUKySMtPWILqbYLAGwDs2L4loCjhSfg,0.00019794264913013405,right
GVe6HCPqYNeTK5ILjWnuWGKWao51XsknNiSfxijfJRgmlXZkS0W553v2OejsDFr8gOyZv9t1JX2ORycge7Kw,0.00019800107882492432,right
gWGmKdkZYU1L3lMulmubf8bkI5WmYACiSjlScEPSzAeTSNEbvHXzLoiMJIQAfFLk3Ae4jfblTGTLZlQCAA,0.00019796316691522015,right
hhh9KwOfeEbUhRiWTs2Et5T17R3JgClBzvQ5xqnEoPKFjO6ahV2ACtiW9bwZSjDDlzrKxKVjoFssB8nZ5vA,0.00019801528948254902,right
HHvZ4gevDzOBcFT76YZToSSPWHlY1M8nNsKVphKoCu5UbHAWsNUBR8T06M9lCYfeC0aDRJFWXD5Qewp0k7pg,0.00019799122744283695,right
hKJs3ZWGZAZwpP4lleGmlh1a8gNjglkExQzRS7gPfb4VyGFrxi3Xr03WI5mYv5IbRXFnTzl4UDn2daiZbA,0.00019801681784950236,right
HNJ9FMqZqJRK23tseKELZisx2g5FBYuOBSD7B42y8q1akiUF5lxeNrxNzUetEoMZvRzdAWqAOcssMd6PteUQ,0.00019800293732434034,right
HUokh8oB8TCxV0fOqwubkWKvUkHlugSE1beRI2999O6ahbOsn71I1tyFj2gw1vyqZxtzOFHWaPxSfXXGSGhA,0.00019801649626676447,right
hZ2doHmK3EYmSWi67S7f9Bg43r1DzIhBk4RVKX8AS6bqGyMsgof4CE7FOtAWKrfCmOgVtosuEyWc2PSBKlg,0.0001980193735967402,right
i1vqhkaf15Sn9QBdXkln3RZynDADg7B0eZQMvmSgDfdTz7QAUdFnVwfj5t2oC6UxZyEfl2JHhz9chHVAQ,0.00019801133420459388,right
I2CoGhk4SQcm7vi7j0rOKORPGojFifUFlJv5iOaB7wRldWgNttDR8mL0G8JAFfqJipAQRPUu9M7q99ikDCPrg,0.00019792106565320986,right
iaRq8hdusyc16oKinsPWMZiIi730yo5RLio5pBm0rcNt0vRrIPLkcAjTOcg65cG78UIm9w34bxqpZp8vCQ,0.00019789213441287105,right
iEz8EuV4HMamEHGDDiFsnVebLJ4FTkiYZGf3DrLeB5ig9pnkmS0XuehVLow9Bsm3idi0ywiYMN0PubvQ,0.00019801125629013264,right
ifVRGg6NQVU3ax6tLRAcHZL8M3hP2leTv1FJ0pBePWFjbszvNLCGuFDM377M6RM2SvASnaWyrTNiZSoBZmUIvQ,0.0001980135470587334,right
ifynEOIqgWfbG31kan3lJ5Co7N3VOEJAdy38I6qMRihNGDwUk2d8aOaJR9vUwwoTj9lijJeFQkgELjz9tcCQ,0.00019797382589180546,right
IHawvHceZOII13iLdsylar4wEY0yPmh6E1ufO9plydWrpYDceg77hM0SDaELw8DoH0EOfxNPOwvHTlQ,0.0001980306296665867,right
iS7seAxFCVIWCEFGPrHhxhtCUe0MSViGGAnr4XXnYVlSzrHxfWSB5r2ypG4XU1nZ6KWA0jMRF5WqVlkjjvew,0.00019801879976521263,right
ISbtIMG11hLPycEEYRyxCusrUbMmQ0jRrxBhE8jhBXKxDli2hZ2wPnbUVlcbI6rKGVZB9l5WZTQutcxlTQ,0.00019801382316459723,right
IxqNWKnhmfkkuYsoV0fu6lBpE0ryUlhCTdn2WAmF7RriYplMURAgfhj1ECk2PjG7L5JWthw4XcIZCjHeLgLw,0.00019801616039792844,right
j1RUWYQYzmm2ZJFaA3U8sIRnRrLAccKc5wBQNPgXsV1TXfRKUsSvOzUGbJElwtGMADX7a4gLBTBoRtaL9w,0.0001980135939549358,right
J3megwa2G1DhKHiNYcwzxdse7Xrpewtur7Z7kw0HytktMh7rzkMPh0atbcIHJKiRsUo6IFVYQGhM4PoQA,0.00019801512397886895,right
jGp302jspV9x0qJ9HHOmCc8w9RMY3yp3b3ggG9wSeLGWhc2Pye50WCCGJOaH4jReIdl4DtEETFcJW5ROyeQ,0.00019801849445935497,right
Jo3f7kVfDRikCWztxTW1YvS46n9jBhfmq6nwqeErGbUTfL8rlExJor9lAHyKhB6VvONN8Kvxe1Zd8S5w,0.00019801460453620567,right
jSqXDBIkV2WLKjY4FpXigZqhOc9T4hckh8g5hYZ25MlxbLER1REnWb0M4kzuloenQvIYQIqWzCLNuKzeTw,0.0001979741509781566,right
KeCC3JVCLc03psk49NSCnPGsI3I6pEfOnVTST0vOtVdiyTgQjCq5BUpjuBTWV8wWHvgw8iMFkghQS3fS7HGA,0.0001980021713447747,right
kG1RMcF0VCF3peSaQOG5zQ9szkPLrWHUmCqNxUW5s87p7YClrHKLDI8kFq3X5pmm1fGKIUfy8ivHMGRxQ,0.0001980157300333761,right
kil1W8XkafIcn0MjeI5sypKRWMkPdSnRNJq5lDQJRwidvrAEuj7DP8mLJ0ZvndzqyFe57iEehzPX9klyp6w,0.00019801516164256425,right
KNqsIr6vjGNs0osPGdDLxZaI6bXSqx63ve6Q3bd9JjkiEFb4OagS73NcR27mv9NwGyB2pw0dYy7FVCQmg,0.00019800557845854873,right
kQFDbcCVSsLMyk17nKkUQjqo8RhcHfrRkkLd8heedBHUWdc6BxfWRAk9vQaBK2msatODoZ28GY9vPAEKgBI7Jw,0.00019799645775094097,right
kX8EYmOIHsOcwJAufsbbj0c1b9JZFZ4IIYGlhw1rxkxT3cFnpnaakCasxA8hIAA03cV0Vio86lS3xWOOkng,0.00019801677409725333,right
L4QW6J15VJAUlB7SdeQ0Z3F3AHUzaIe5XZ83XIEO20Y25fuWv0qGur9e7O43LWiGbVs3Ln86risRw1ki0TQ,0.00019794530430583272,right
l5l5dEldO9o88ERHzINLB8xVX7h9QMV3xfXrSW5o3bZAeJTyuDa1tojjliazP9jvsUeXVjoUbsSCZ8tWwzA,0.00019791329836161382,right
L5tvpJmSDHYmG1BjpEoMd8EbykxyFZSyaOGcSJhS9Szmz9c9wFnV5AxSMWqLUxS71DxHPyE1udSDjnHIvJpQ,0.00019794902337952916,right
LazVTiYjOSaLkt7vnfNDZMMH6uIQUxjVby7GIiQF0kc21AtOWNoteIKApuD6AGCtAUSpMLdA342YoromxxI5g,0.0001979722204194813,right
LG6FNriCjQG470vWY1PkMjcQvyGbAOkNQXE0P4Q860BFLCljdxKsPouabYYipPU0qo2StKbTo8qDsRMFyJZtxg,0.000198029849994898,right
LiH6MYwkj2Ev9dARPOUlxhz92kCSUKpslALOxy63EBBwuHp6LWExiCF6zUXxu0u0EcFMdsQkHMzqppLYzw,0.00019801950575495608,right
LKolR2VnNuEnCivzQ1R69uaJSHWKLrAPZzbtEIiNtdbbZuR0ppFHE21OYGIb1aVj1CW23D34wmIi2BtrzZjcg,0.00019799462249016074,right
LKorKrCpI1OzR8nHUoKpnyRdB3QW5nAlVjevkIUd581RyFoRU6YunpGYMlMVlNGh7tAQsEKmsLjAKsgzF7Q,0.00019792458730621127,right
lmVHcUIm9L63baMyYlOolQZWvkxGbciPI2A89a7U944yhjrIhvouIYsr00hcD6GqyjTSXmNVz47rSgCKB4g,0.00019799646234822284,right
LnMcM2euOHIlXsDbAvEBRwMRA23Mj0Pzz0khevouiU35HrX9lyui11n5CUFk5YXxzTJmfq8C1aMd7TGx6g,0.00019801849917274597,right
McbgjWOOc9OezhQGzNtDpJu2F0eHvrvjHHs0SYuOmGtY6SBQpq5dLnrKDGoaG8qvo2b0eq24XVUv1QSrQ,0.00019801854906571675,right
MMcm6E9RPzttO55tkZmWEyiGPlFpBukXcOhTjMgnf2lymZV1NRobPRgd6QPWzKwp1MSRan3pvDfKqYuP7UQ,0.00019799833668463746,right
mNpuNPhn9wPfLyDd7YA9CfFZQdf1tfoiPbztAl9d19GLDe0bRPp7aITtYDvE5FW8ZdevEYIxzEWZhkBw,0.00019801354966221237,right
mQgbWpikb0BnrEz6wCmmochWRZLhqOOfQCmkHaQKnNusvrGThCsUB97i0L5sFewS67dZkXlAXoMBxntQirg,0.0001980078666602469,right
mRQlF8BsyI66mQnmNmO6qMl9YdXT4Xg9T8nuyQEqu2KyEh1OHezCrn7XKAlDWOhN0dLCMQTIMj1YR9tBXbV6g,0.0001979960812810226,right
nbcCmxvwrbsSc7kd5TfJaATdgJ8lsFXUqMM1IuCRhdT1LHUq193EeRX4ow8vkr2WRtCSwDHwltji3Qw,0.000198006614086284,right
nP9EabNAI3uepQ7JrfNdyTnqIjdEgxh3QjFDRjQ5CSZ6etBv1onL3JBpwwDhjUBGRxtfpbHHf9QtRHZPybA,0.00019801807781626393,right
NpldFS9n53GevivPDq4RGGzeymFCWDttXEUHXHDrysxhyWWziINe7D6mWqQ1CZ2BeKuZcK0SKZLIDkAPxGJg,0.00019801385657286532,right
NtjVVeM3wUPwwVwOGRoESJGXShOXE3uVo41Z9zeKMIbIp9UpxKJYD89a7EijYhbArwmAt9tD2khq2w9DrzA,0.00019810214137358352,right
Nv59c1eoMZjS8lS1nYlf2XI0g461e44oCnUxeuYvHm0WJYh0fpxdWQ5zxdHSkJA9fiKotyrTquSBzjSgdg,0.00019801987310278047,right
O1GytiGVmtbpCnrAXCIgDRXcoIirTP5qQP36lLEgwl9aPXnoAdLlwJBwLhseWzKJRa2wgxSx8EruY3g,0.00019801403474250238,right
oaWb2livM8xoBOQUcl7pkLfsG0FTow1Q9GdXm3XEeHTgEe7ABvHqfM4Ro9IRKLhmxKUBIxuGJQ3r1Q7NVA,0.00019801797258436348,right
OcpNwUwF3l9Sr2xR2qJKjTwXHFCstaZFcxvdLbMuv2znX5RBNYcTlxmQJH3cGTqhCyRl931KOSA2GRxBES4A,0.0001979791058604076,right
oEWSYMnGRdzDYXcSWIsFaJciZHMjtV8s5SsxFMFePck52ENY1wxrCWaUggiwhRVPMIBYTwGFLX8irptgNUg,0.0001980143594175351,right
of0Ym2vyv9ea6jaMOeqxwawY4RUk2bm1HgMRxRNvKNQaRgQhIbcLwPRPEyaICbQ2S1RGjQx0ZpLYPgq2clpg,0.00019794232492578587,right
OHvMgllp4ss1vWQaJxMIHjc4VSihbh0u0RKFP9SFgWSmMRLVggKuzy5fG3kDDqJJm9fwtByEZU3DXzUB0T3kw,0.0001980210750415543,right
OoJOZb7QeIn3BzP2RsblMZN1FFxBSjTGZrneY96nbFOrQfFTXTRuQAB6PK40eQ3G8iOYoUgLMTHUXX46j3VA,0.0001980179269814587,right
oYF4swrrnrE1ZmmdppM2FxeSBbES03crS8eGzu2IgsE7Aj2nM64grUxpfLVkalwgxyeu2bVFCvO78uQTFk1axA,0.00019801869895653038,right
PdMMc6lWA6wWi27cszIPDdqUX7ejbbKFsHc27csqxHbBEzuolxULtXFPFUPQzJuNxzU0doYahzjbmUzS8mQ,0.00019801032701813825,right
pk9ZVQRaqDvaN6PrLsTzZ0guMhWeIjpJ3kJiiEOA1TMJwmIfSXAFY4wa0dXswYoMuZQaCSVoHdk9RRVvYUiw,0.00019802425162974375,right
pLS4WsH2Vm0YI9obh3L41V7XrescHx6rvtAMGnDo1Wz1qwvhKlmpGdLkycIfSMwLWK14PyVTEbMT7AJIA4w,0.00019796816596012322,right
PRJNOyaxUyOeyyqoebZ7X7zvZsdDX8SiFEoc8fFAYM2mPhFwWEAMl7ahexy8zh0zy0LP3nxTLT5mACVbdw,0.00019801169720374802,right
PsjlatxVMBIO3gjgMBFcfdkkNLYiWgwQjG9GrQFK7KheOs3CZHiBue6djwXlzhoYLMjSmSqWfLXTp6RRQg,0.0001980116506522207,right
Pwik6CrHrzlBg9U6fTDkPrks5i2NwOQfcdG1zgvbdfWk5mcrxtZMqd77BOplgpb8cRxK3JTyHRh6XH8Hhg,0.00019801369982710951,right
q4Lstg4SUECkKLYMJmU5BE9Vc1MHIJMqOzr2mfkRTpjLz4zO7Yf0RwmXyTOgiR6w7yElL2XCfNi9FylJoiFQ,0.0001980128172952702,right
Q65gKuwDVvcFGGcaBoZuFCWwOxrlzEoaeX49dIv0nj9vTagCv9VmIO07k7ZTi5yqry0x6aVzpnhSoL0wBw,0.00019801964965095384,right
Q6tdT3RANnJ4aBplmrVkTw6UGjpzkZvBYtQLOScvO3q4t5qsb2wUFFTkrsCvclwLWPdmrIgUhHTlgrPv4ruQ,0.00019802106068368209,right
q8o0wwYUGpKbO9sPRIxvDlyguSYipBCzzVDsyN1soB7STMZj3Q7jYQ2WxmfOKTFnahVJyxOfHX1EpFWidYt0Q,0.00019801949532260757,right
Q92yWpfanBOHyO9yok7kBnaUew7G3Dav9vYAQEcVhSPczqOzPGQdEkzVQdYBeFROyq0Y0AX4sL8TraD8zvKvQ,0.0001980045558280555,right
q95xoNSQ1LNZrVs3EbtrMN90Rfz27i3zttbUi0rQinpi0NAOI6DGrldgg1yhkKP7tvZGkG45KCIB1yUFlKcUg,0.00019801763327559457,right
qHgt03qA7mIiZ8sMKLprEfcSK4rNlZToCJmgTO81Woo2btMrbrXYqaT59TNYbvEMcIZVJCWzokkSVZiDKww,0.0001980177829681616,right
QRFt8tOxS4RjnQWZE6OF2aDnexsZRgE0MIzCc1Cc7sIvZezJfPqh6siEvXJOYmmEoanLuu4YazpIj9xDA,0.00019796565906209765,right
qtq9yD7DL54IKjpqakk6nZE36OJgswSutz6jMS8HPFk0Nob6hm9HCgRtOHsYIaHrAsosFRf2xuxdwFNlh5v5cA,0.00019799825520044095,right
QvH96fhOcVTGJYFrMG7dJqHBLr3bbUoteU20Y8b7b47tjW41evuv3DKjF0azKt4cgAmqKs8CVhM4M5g,0.0001980153411684455,right
