log_id,mse,activity,Recognised
0yGJtdbPjH91ocDYKXWiiQ8GdnURmuqSwu4BmhZ17Pkd2B1CooBCiaiSQ392v07oDxLFybVS2OrJrSUqP6yQ,3.179081715191253e-06,right,No
CKuASVs0l8uene2fe1roZCq91JlNorY1rumviij8HOYpqZtPFe0jt8W7aymfmWtKh1HqoFBBucOynGzVw,3.1982850961706056e-06,right,No
fdNfAG7FSVYXECre0TFtY9MXnSaV4ktY3jrRM2Xz0LAEVjcfRD9EBMxkCRxqym0pcRlodsomjeuFPT6wtuQ,3.191377455111993e-06,right,No
HEe0DOXSfQOySpZinPZrRjfyeWf28bRBhfCP3um1twnn3QbUhf6g95koxf7uex8faeaevCaby1b1cLCfadNYVw,3.189399604522452e-06,right,No
KTujUbX0yLn3dkKWnADlIX39lcWvVz36dUPyRoAqSZKOPxmheGnxtlvKcNtosuze4IloyHdlrujjJW9wYDlA,3.1912132648133167e-06,right,No
KWrKNjZltVOrJ95DjF2wGWKJ1ex24xIvQ2oXsjNfJf13hPUHZcbG6QuRdtGh7lyJlvDprf5pn9volEBTkqgtQ,3.179928348767007e-06,right,No
ve7iOhLbGE11HS2IX0VSFhVeTf2XAGyJmRtpbaaBjWteuM1DW2xlR26CCluLWiGXJgdhLJyKLMfiRtYiKuQ,3.196482175208796e-06,right,No
xhIfmMrr5sRLfOM7SUBlyEa0ArQVYycMAXYTJo086Axfrv6cKBYcb9mO36S1YPljkZOWGNvzEAu9yC4A,3.18650209362764e-06,right,No
xv58a14zbHiXPVdqlJaLhbiw45xF5RXG0lQyH1mbGcUp8w3YaedfwqYGBAjarf5IVI2i7r2H0hMAFqmGzKxMg,3.191591683748635e-06,right,No
yLhvLULhWQerm7j7u4UMjh9ivMuFq1Hwf2TLjOzmsMXvHm1GdZSYW9ETVtbMNx82gmV2dugSzH3wPT9kf6mw,3.24450827842708e-06,right,No
YNyI4y1NKtLZJwpSgztiiTLm4Bi2ICAIs9PWmC7J3pe1UIueR6MZ7WxICHFfA4f3JDHm7L5Ti2uG0HzxuQ,3.1840492113995258e-06,right,No
aMP7dCYBEoL2FnB5IVTZmhnmtAwJWuZJhKWsl0UlVhb2DIIivLe0fPjwQ3Dsa5vbX5E1P939TiQxUbrxqBjA,3.1804015868292437e-06,right,No
aTuVcHzz1UYlENx3AfTCuSvejzg7Oc3Ap4p5XdLHoWQ9cpoYg5DTpnuW9O0hmaSD9IkCyAs85cj9ALaJOBag,3.181409207624223e-06,right,No
csu71SUSo83NYSsChwjkGq0WU591UkfBgpB0pYK2yQGTScZJiDD3WqP4N1JqT3D9FvS03zBOfdZNC4gp9HCw,3.1810261595817294e-06,right,No
JPNxWpPmL4szjhEjvocimduXXW5Yo6Hbz4tRFN1gO3HFES1Dksxdzz7wbMt4BVCVRLThOS8hDEJyHm05A,3.1747881638895074e-06,right,No
PhneKXVsDZGtrjp2kIQ4XhLZAOK331R3PHHChvDwFoEPtMzYgYdw7spPBdtO4gnX8UL0ai5c4bWwb0K7rrQ2Iw,3.171680999911403e-06,right,No
q1pR0qOJPrZFN7yzZigJiIoVEWWQShYt1xPjtjPDP1gCN1wxSHQN1m5TBAyznwNpFV9DCXOwo13dcmZybgw,3.1761442559225333e-06,right,No
RcbzBdG1wuaKc9QVmTRDvSJ0XaY7GgNG1MHMuQuarOwpM0E0W0VpvmDCzVYaA5LqvjJ2pY2bDzhw1fRNdA,3.1605413734006e-06,right,No
VcNz8kPcu79Gx84p8LA02UBuNNjZtTkwUfWLRhAe3h7VK0RW1UShvs4KOsisUsef160STR1VimUIlROtShgQ,3.1659163070948258e-06,right,No
wGxAwLpb8UlVlNfToCwvRheCfAwBKa1Bv775C3ImJXfrYw0Mh0h9XgtgK0RUjoeGhMaF6SjqMraHqVmZ0LQ,3.169863350870264e-06,right,No
x7yIM3Hzc6hdi2xGCMWUSPL1NFX2ITFU2xfeexzVIZv6P87PeptuYzYVd9JPEyTbPQplVvqTfWPzPJ5ZxaJQ,3.1809835911469293e-06,right,No
X8mcpH70fJv9M7xfAgOVfcFlnN95C8GWi1iBSiyxwJnRvFyyqKjJBXiQgSU8B6uQszdBP6Fbk0jCW0rAMbQ,3.179141593856638e-06,right,No
YuutKGDwf4L4dl4hui3y0KigiPVFHZgSTTCkpJHTLNM37vlNeH4OYrVmONZEGMGo28E8wGAMoFH00eva1ljA,3.1756927708419704e-06,right,No
chLuBJ3xU3XFTEAR1ZWmcR6pHdY6gCmYRxKUv4dojJH48P8vEelsP0OmZv77urEACYzwA6kkc95yfpvtJV5lZA,3.186270182342925e-06,wrong,No
EIM9mASGXaiZeWBnb6zZjjLMVMbbkZt5pSJ0D6XfOTjk55rDDFKWGal1JxHxTNUqRfsClmYrylRed6d7D3A,3.190868439400305e-06,wrong,No
HsWsXEzfbrdaeMZOvVphCRifPk9j6vQSIArqdL8Gy7bJjv4n7DA9DiNLZ65iu4sB6SjHisdF2yO1gXU2YMA,3.2014026891262264e-06,wrong,No
j7DYLRBJPRvi5Ews63BZTi4ahWfwcphbN6CMR5UmYVksTk3mfKKPb22lLhI1HaRd6PRu2gOtxPwV4dETngWVJA,3.1800045983818763e-06,wrong,No
MwKeJG2e2DyYMHyPXOXDi6FxnJiSxArLsxaXQ2m0TyVc5QYzQw7ZK0tNUSPBHmAw4rGQy8OmImsk9gLIC6ag,3.260360553922096e-06,wrong,No
uIbB3QuAeIOA57B7K6L6xGakcXYzgfZov1aLnNLUWFjHo2KGYSefmFQiyIU3pGZrYzl2li8YOaNpsvMPJp6g,3.202330378453051e-06,wrong,No
URiBRAq92qE28kY0yP5cb3GSqX88s50rGs9ffWcRLQw7pZpFYDl6y5wyPM9SBfgaKt4nXeSvNfG3kUHk3StLg,3.452160497213725e-06,wrong,No
v7I0BiJdQBAJj4jowBXkhAnjpQqXxYJuwWVmEttwjrs4am0jcCCJmkBhGlExkM7njRMoHIwHJjQ3JXxfhbOQ,3.169751301031284e-06,wrong,No
yGkqGcx0TnfQ4h6SBtiH7HwDgZwfdBl6MdoYVpXPKaTAglAkKY63GNE68VadtRM3eirA5H0FyNbl06M3g,3.1611158404771823e-06,wrong,No
021YLpiAi2VSAbmXTT2Kw9zFzc7K17nuEVgzZm3beMmYoJhkc93M7JDBdI9IJXTipsflJGSnZDJ8LMYBYqCQ,3.1734135230195e-06,wrong,No
0mHNFXUDdwACmydw5odIM6CqUor2IxCNe1feiMfSMForXW9ZMGa4JkexV7dL7WyRVfY33iznOJmsHI8IpD6Sw,3.178451381823286e-06,wrong,No
1r3WiUteosV7fSX4ylWWLsNF0zbJkgN1ykpl3SrWJKWeSD0ZYnPxFB2PWOfg7j0oU2biZRvB5w9Xzh3KzhQ,3.1667296982079488e-06,wrong,No
588HZWpaVHey9gPM2iOaB6bUT1dVC1JohV4VSyCC2YeLtJtoAegzIB9Ze7oXqFBpzYXNkh6VwsLtSYO031xfA,3.1711327149664505e-06,wrong,No
5OdOWMEuL2I1wUIWM6ImT1YQdgODhzL46qKkCp3dM1wRZvVwutCe0ws7qOJ9KWJQ7TOB3ZvTdlndKxQwvp8EA,3.1746772768139174e-06,wrong,No
5qJsiy6LQvfzyyXbN54prkh0YOTdlZvYbQB8aySMJtJ0RBQlnulWKLEW9a0pALMnIgabPG1bZnlWtrzLDe5w,3.170718960219761e-06,wrong,No
7Qw5ZMBl6wlMHKLnQDvW8Of9lwrgCYzNat4GlGqKMzDgAByemq572pi0A2GA0LbH2SznIAOReIyB1CwfjpWKQ,3.167876473156094e-06,wrong,No
7sXb6wfHJl7jy8cf80TWTDVPktMS936Z724JYgCqn17vMw6XqhPUMXDWswOoPUfwTdL1NsmafermJ23GbIg,3.256453606399455e-06,wrong,No
axJBkO4LPqiNfYEPkNgNsHA9T1DboAvAXCJUKhZBzADVWYyMRFaPluobG8yGFDgiw357t9tfRzAAbcSinJg,3.164694833916386e-06,wrong,No
clwds3xdC0DfzSUwjyTPmn9gbp2x9L29h3KPm5nxGBIPUbrhPpQ8RZlXhnj7dVh6hsNloOAoZiw4aKhXMWKQ,3.1702715088196174e-06,wrong,No
CVLqO88OZ2E5GMLb3fXUUP8mQ7zjsxx4tctwkZZ1awfZ9mrGcc6HtA6EReT7wqA60EjOURmKSW6jL5POg,3.166935157516713e-06,wrong,No
dc4YdUSQgKE1jFA4ih0X6idynhuRdRJYQB4vvWvGasEOhyyVFtJi1XDc4QIHTAYMKBRfmAlAnCoDIVlghnWtw,3.166169363164305e-06,wrong,No
dqA1k4eu17YgkQnwoR11AkJ2MiAZPra7t10iLVQrJECLxMs9PO4lYkwkXRdsW0RxTFmSQ74K3KFXqm9Eg,3.167317455893598e-06,wrong,No
dzLAN6LWUQM9qkoVPUZjmUk7WHKid96LS33NmkxaRPF38PdYZq2rJeZRH5QrrNAvf0Lj2UxTkjaoLLXQw84g,3.1744715940683457e-06,wrong,No
EsEZpfP7n5hRxQo1ahyfiuOUf7W3cBhDQ9CSeAcaZTnsbFMRwqtHYEh256q01aJzBzNbAFZ08KohVMXLlV75A,3.1640904273804987e-06,wrong,No
ExseREzdAnZnVBOQYRoKfqcB31zmLdc0vyZf79AQBr67zfNrAzpet5GMzsAW1OZ6JS6fNALwTqQ50lypsg,3.167700758994701e-06,wrong,No
fabT0v3VDiYRj2avRDiYQHxHflGzLnzTPZVDOiBD5xDT6zPkAbb7PoIiznEauQ16GfM6q8m9A57cGIxwaA,3.1702704483025283e-06,wrong,No
Fg5VvSiibbXD0XPlDfRbzn0wj7CC79ryEmclG4DGAZ9qmQ0jCj9HWRMJFnMqXX9AK3z3MNMvVbX4KbsMqB8w,3.168432137095301e-06,wrong,No
GuzS2dlX2fVjtwXP9sFyHllHk3MZqdcx0OQBumTuabc5QOLejemUKySMtPWILqbYLAGwDs2L4loCjhSfg,3.1640337630786198e-06,wrong,No
gWGmKdkZYU1L3lMulmubf8bkI5WmYACiSjlScEPSzAeTSNEbvHXzLoiMJIQAfFLk3Ae4jfblTGTLZlQCAA,3.168837502123656e-06,wrong,No
I2CoGhk4SQcm7vi7j0rOKORPGojFifUFlJv5iOaB7wRldWgNttDR8mL0G8JAFfqJipAQRPUu9M7q99ikDCPrg,3.1646280131772523e-06,wrong,No
iaRq8hdusyc16oKinsPWMZiIi730yo5RLio5pBm0rcNt0vRrIPLkcAjTOcg65cG78UIm9w34bxqpZp8vCQ,3.171454118640081e-06,wrong,No
L5tvpJmSDHYmG1BjpEoMd8EbykxyFZSyaOGcSJhS9Szmz9c9wFnV5AxSMWqLUxS71DxHPyE1udSDjnHIvJpQ,3.171919976266653e-06,wrong,No
LazVTiYjOSaLkt7vnfNDZMMH6uIQUxjVby7GIiQF0kc21AtOWNoteIKApuD6AGCtAUSpMLdA342YoromxxI5g,3.166463005048077e-06,wrong,No
LKorKrCpI1OzR8nHUoKpnyRdB3QW5nAlVjevkIUd581RyFoRU6YunpGYMlMVlNGh7tAQsEKmsLjAKsgzF7Q,3.164882173553877e-06,wrong,No
luZ3i5pHqzahv4MY946qZ0iZeD3cSBlSOhzMktKcEZZgvheI5fkv4YfwSBSRo8YQOCbYT7oTZxAimJtWIxUw,3.1703809281553747e-06,wrong,No
of0Ym2vyv9ea6jaMOeqxwawY4RUk2bm1HgMRxRNvKNQaRgQhIbcLwPRPEyaICbQ2S1RGjQx0ZpLYPgq2clpg,3.166665779748089e-06,wrong,No
PsjlatxVMBIO3gjgMBFcfdkkNLYiWgwQjG9GrQFK7KheOs3CZHiBue6djwXlzhoYLMjSmSqWfLXTp6RRQg,3.168244416782288e-06,wrong,No
seENh22jl5s4zccQlOPB9I2ZWQJR6U21P2IzIuP9zRSumTFvBbpSKONKyCk8md2Gz4V2DpLmqCHQFxNvAOwzA,3.170531394673346e-06,wrong,No
SLb5V3AN75WxGDdbY8gM1HVeqZXTO0k51tMY51HdiQdCpmWkx9jacbfY9CQcBmprqE3r9kw33IgrOQPKRI1Q,3.1758664153658054e-06,wrong,No
Tdgre755LuTYJntykFv9HabweXUXv9Ct72FBvkdDkguaevcrlgE51hfPWMjOR59ifoUFRcha9ZUUmh0RLA,3.16579607199431e-06,wrong,No
UPYiWp0LYRMcRguwJlSe9dk2qGnjDr6RjPJDuUD7JCdSl29Ytdc11tCG4e4fFLu2ZdxRVSyygTScL3jj3Q,3.1616629419044727e-06,wrong,No
vplL5lX3Nzz6fHteMUgTmVPqwxfpv87bs4ssrQjoG1c0AclFSwfcHWQ10r8qEyBurLw0djOj6lXdMo4hfjxoZw,3.1667759590782667e-06,wrong,No
WdCxWSsqbfw15eiuVVkfeaocPV04fApSkv4B2cUpAYpZf1FQelX9RRGfdG90r8hBo8mjUQAjQOGgGZZ0Femg,3.1713996363623283e-06,wrong,No
