log_id,mse,activity,Recognised
MwKeJG2e2DyYMHyPXOXDi6FxnJiSxArLsxaXQ2m0TyVc5QYzQw7ZK0tNUSPBHmAw4rGQy8OmImsk9gLIC6ag,3.934264545010662e-06,wrong,No
uIbB3QuAeIOA57B7K6L6xGakcXYzgfZov1aLnNLUWFjHo2KGYSefmFQiyIU3pGZrYzl2li8YOaNpsvMPJp6g,2.8372872764422584e-07,wrong,Yes
URiBRAq92qE28kY0yP5cb3GSqX88s50rGs9ffWcRLQw7pZpFYDl6y5wyPM9SBfgaKt4nXeSvNfG3kUHk3StLg,1.959679571307784e-06,wrong,No
v7I0BiJdQBAJj4jowBXkhAnjpQqXxYJuwWVmEttwjrs4am0jcCCJmkBhGlExkM7njRMoHIwHJjQ3JXxfhbOQ,1.892163676040892e-07,wrong,Yes
yGkqGcx0TnfQ4h6SBtiH7HwDgZwfdBl6MdoYVpXPKaTAglAkKY63GNE68VadtRM3eirA5H0FyNbl06M3g,2.862974193904717e-06,wrong,No
021YLpiAi2VSAbmXTT2Kw9zFzc7K17nuEVgzZm3beMmYoJhkc93M7JDBdI9IJXTipsflJGSnZDJ8LMYBYqCQ,5.75141301239088e-08,wrong,Yes
0mHNFXUDdwACmydw5odIM6CqUor2IxCNe1feiMfSMForXW9ZMGa4JkexV7dL7WyRVfY33iznOJmsHI8IpD6Sw,3.563816427803647e-08,wrong,Yes
1r3WiUteosV7fSX4ylWWLsNF0zbJkgN1ykpl3SrWJKWeSD0ZYnPxFB2PWOfg7j0oU2biZRvB5w9Xzh3KzhQ,4.0656792694756525e-08,wrong,Yes
588HZWpaVHey9gPM2iOaB6bUT1dVC1JohV4VSyCC2YeLtJtoAegzIB9Ze7oXqFBpzYXNkh6VwsLtSYO031xfA,6.928052650570838e-08,wrong,Yes
5OdOWMEuL2I1wUIWM6ImT1YQdgODhzL46qKkCp3dM1wRZvVwutCe0ws7qOJ9KWJQ7TOB3ZvTdlndKxQwvp8EA,9.044008715102979e-08,wrong,Yes
5qJsiy6LQvfzyyXbN54prkh0YOTdlZvYbQB8aySMJtJ0RBQlnulWKLEW9a0pALMnIgabPG1bZnlWtrzLDe5w,3.847678606718813e-07,wrong,Yes
7Qw5ZMBl6wlMHKLnQDvW8Of9lwrgCYzNat4GlGqKMzDgAByemq572pi0A2GA0LbH2SznIAOReIyB1CwfjpWKQ,3.8814441143680105e-08,wrong,Yes
7sXb6wfHJl7jy8cf80TWTDVPktMS936Z724JYgCqn17vMw6XqhPUMXDWswOoPUfwTdL1NsmafermJ23GbIg,2.710391245321743e-07,wrong,Yes
clwds3xdC0DfzSUwjyTPmn9gbp2x9L29h3KPm5nxGBIPUbrhPpQ8RZlXhnj7dVh6hsNloOAoZiw4aKhXMWKQ,2.8713135271478623e-08,wrong,Yes
dc4YdUSQgKE1jFA4ih0X6idynhuRdRJYQB4vvWvGasEOhyyVFtJi1XDc4QIHTAYMKBRfmAlAnCoDIVlghnWtw,5.341085124518675e-08,wrong,Yes
dqA1k4eu17YgkQnwoR11AkJ2MiAZPra7t10iLVQrJECLxMs9PO4lYkwkXRdsW0RxTFmSQ74K3KFXqm9Eg,9.455525538009285e-08,wrong,Yes
dzLAN6LWUQM9qkoVPUZjmUk7WHKid96LS33NmkxaRPF38PdYZq2rJeZRH5QrrNAvf0Lj2UxTkjaoLLXQw84g,1.289099058796285e-07,wrong,Yes
ExseREzdAnZnVBOQYRoKfqcB31zmLdc0vyZf79AQBr67zfNrAzpet5GMzsAW1OZ6JS6fNALwTqQ50lypsg,3.4790223087825466e-07,wrong,Yes
fabT0v3VDiYRj2avRDiYQHxHflGzLnzTPZVDOiBD5xDT6zPkAbb7PoIiznEauQ16GfM6q8m9A57cGIxwaA,3.930012067619199e-08,wrong,Yes
Fg5VvSiibbXD0XPlDfRbzn0wj7CC79ryEmclG4DGAZ9qmQ0jCj9HWRMJFnMqXX9AK3z3MNMvVbX4KbsMqB8w,1.926849351726751e-07,wrong,Yes
GuzS2dlX2fVjtwXP9sFyHllHk3MZqdcx0OQBumTuabc5QOLejemUKySMtPWILqbYLAGwDs2L4loCjhSfg,3.0035646849227065e-08,wrong,Yes
gWGmKdkZYU1L3lMulmubf8bkI5WmYACiSjlScEPSzAeTSNEbvHXzLoiMJIQAfFLk3Ae4jfblTGTLZlQCAA,8.537143257084066e-08,wrong,Yes
I2CoGhk4SQcm7vi7j0rOKORPGojFifUFlJv5iOaB7wRldWgNttDR8mL0G8JAFfqJipAQRPUu9M7q99ikDCPrg,3.0085587196360944e-08,wrong,Yes
iaRq8hdusyc16oKinsPWMZiIi730yo5RLio5pBm0rcNt0vRrIPLkcAjTOcg65cG78UIm9w34bxqpZp8vCQ,8.820175619845319e-08,wrong,Yes
L5tvpJmSDHYmG1BjpEoMd8EbykxyFZSyaOGcSJhS9Szmz9c9wFnV5AxSMWqLUxS71DxHPyE1udSDjnHIvJpQ,7.4495283101168e-08,wrong,Yes
LazVTiYjOSaLkt7vnfNDZMMH6uIQUxjVby7GIiQF0kc21AtOWNoteIKApuD6AGCtAUSpMLdA342YoromxxI5g,4.2539434137838354e-08,wrong,Yes
luZ3i5pHqzahv4MY946qZ0iZeD3cSBlSOhzMktKcEZZgvheI5fkv4YfwSBSRo8YQOCbYT7oTZxAimJtWIxUw,4.921137295555559e-08,wrong,Yes
of0Ym2vyv9ea6jaMOeqxwawY4RUk2bm1HgMRxRNvKNQaRgQhIbcLwPRPEyaICbQ2S1RGjQx0ZpLYPgq2clpg,4.368768952332457e-08,wrong,Yes
PsjlatxVMBIO3gjgMBFcfdkkNLYiWgwQjG9GrQFK7KheOs3CZHiBue6djwXlzhoYLMjSmSqWfLXTp6RRQg,1.1983698430564838e-07,wrong,Yes
seENh22jl5s4zccQlOPB9I2ZWQJR6U21P2IzIuP9zRSumTFvBbpSKONKyCk8md2Gz4V2DpLmqCHQFxNvAOwzA,2.1297536762741344e-07,wrong,Yes
SLb5V3AN75WxGDdbY8gM1HVeqZXTO0k51tMY51HdiQdCpmWkx9jacbfY9CQcBmprqE3r9kw33IgrOQPKRI1Q,1.4962208352046217e-07,wrong,Yes
Tdgre755LuTYJntykFv9HabweXUXv9Ct72FBvkdDkguaevcrlgE51hfPWMjOR59ifoUFRcha9ZUUmh0RLA,5.212124670764392e-08,wrong,Yes
UPYiWp0LYRMcRguwJlSe9dk2qGnjDr6RjPJDuUD7JCdSl29Ytdc11tCG4e4fFLu2ZdxRVSyygTScL3jj3Q,1.5368186257731446e-07,wrong,Yes
vplL5lX3Nzz6fHteMUgTmVPqwxfpv87bs4ssrQjoG1c0AclFSwfcHWQ10r8qEyBurLw0djOj6lXdMo4hfjxoZw,5.14188149430714e-08,wrong,Yes
WdCxWSsqbfw15eiuVVkfeaocPV04fApSkv4B2cUpAYpZf1FQelX9RRGfdG90r8hBo8mjUQAjQOGgGZZ0Femg,7.401851111332829e-08,wrong,Yes
YE0o7PHEXhK4U0jtuKsyTZ8At8SmKmUS0V0MzhHtsQU8NdUQRTtaA51z1iEkU2wNzKLpPKYpCGkOCOoUpknQ,9.91196686319033e-08,wrong,Yes
YYV2QwRqFNEfRoh6s9vJAr5lovjuGmP9ogwhBIbzw9ntMKOCLZeJePzvHnfdY50vE2tM8gB2XBcaF6EQD8hPQ,7.665142992218843e-08,wrong,Yes
Z6HCcnrPjK4li99KXypmHM9k5ZyYNfrlLddjCnQCEMC1YVfvRU30l2pAHdLO4Z5vumWoWRVIyegDxmscJDMQ,1.5748239894217925e-07,wrong,Yes
