log_id,mse,activity,Recognised
CJlxx4t4hAUsCFkKwVwC9c8PdZ6dERibh2Mqs133aDdCIusR47q0AsVn5Dp9iKhVOlrbYIkGrqEgqU8uBgNA,1.3150225421484255e-05,right,No
aMP7dCYBEoL2FnB5IVTZmhnmtAwJWuZJhKWsl0UlVhb2DIIivLe0fPjwQ3Dsa5vbX5E1P939TiQxUbrxqBjA,0.0007295880283305,right,No
aTuVcHzz1UYlENx3AfTCuSvejzg7Oc3Ap4p5XdLHoWQ9cpoYg5DTpnuW9O0hmaSD9IkCyAs85cj9ALaJOBag,0.0007291614734842,right,No
csu71SUSo83NYSsChwjkGq0WU591UkfBgpB0pYK2yQGTScZJiDD3WqP4N1JqT3D9FvS03zBOfdZNC4gp9HCw,0.0007295020670517,right,No
JPNxWpPmL4szjhEjvocimduXXW5Yo6Hbz4tRFN1gO3HFES1Dksxdzz7wbMt4BVCVRLThOS8hDEJyHm05A,0.0007293105126449,right,No
PhneKXVsDZGtrjp2kIQ4XhLZAOK331R3PHHChvDwFoEPtMzYgYdw7spPBdtO4gnX8UL0ai5c4bWwb0K7rrQ2Iw,0.0007299020245318,right,No
q1pR0qOJPrZFN7yzZigJiIoVEWWQShYt1xPjtjPDP1gCN1wxSHQN1m5TBAyznwNpFV9DCXOwo13dcmZybgw,0.0007293180578398,right,No
RcbzBdG1wuaKc9QVmTRDvSJ0XaY7GgNG1MHMuQuarOwpM0E0W0VpvmDCzVYaA5LqvjJ2pY2bDzhw1fRNdA,0.0007295180409677,right,No
VcNz8kPcu79Gx84p8LA02UBuNNjZtTkwUfWLRhAe3h7VK0RW1UShvs4KOsisUsef160STR1VimUIlROtShgQ,0.0007296167038673,right,No
wGxAwLpb8UlVlNfToCwvRheCfAwBKa1Bv775C3ImJXfrYw0Mh0h9XgtgK0RUjoeGhMaF6SjqMraHqVmZ0LQ,0.0007298789534164,right,No
x7yIM3Hzc6hdi2xGCMWUSPL1NFX2ITFU2xfeexzVIZv6P87PeptuYzYVd9JPEyTbPQplVvqTfWPzPJ5ZxaJQ,0.0007292806034874,right,No
X8mcpH70fJv9M7xfAgOVfcFlnN95C8GWi1iBSiyxwJnRvFyyqKjJBXiQgSU8B6uQszdBP6Fbk0jCW0rAMbQ,0.000729287172624,right,No
YuutKGDwf4L4dl4hui3y0KigiPVFHZgSTTCkpJHTLNM37vlNeH4OYrVmONZEGMGo28E8wGAMoFH00eva1ljA,0.0007297016381682,right,No
0yGAu6NFhY8iYxiwYNPVr4IIvJdVmcPKeDBMOpNkzeelTna3pEXVyM1ESDYjUIxxecA1uYLtirbcGJJJJA,3.7374490356078873e-06,wrong,Yes
24rrYFo5Ne16cjcQKcfs2TaX8xgKxHHQZwFaMo2KAkKRyOmMWUY143VwOy4O8QyTmEI6PpMYs4CFJNGg,6.683655238328349e-06,wrong,Yes
2L0HqCPlWrMGP4ozjbyxZ3QODmCUD5zsmylzc91C3TxwJ2Z7WGQQiBseNSY3X0aZNCEfolPHzK3uwgQ0Ew,6.994626994597229e-06,wrong,Yes
3tNUqQYeevOu6FmYmRnnz7GvtyMePjiARXkRTqoib04RJrTdM6OE5MqUIgMQDSUv5QZApB7L4Z6Eqwh3LoQ,1.5185664048136063e-05,wrong,No
5N9LNqTzl3xfWJZb9YH52yxIWX7TizMrZaGucFp9DIP3RDeQN1zjX0IVN5SFubNejDnE8w47q6B62v1CnaaA,3.097844743959017e-05,wrong,No
7R82O9gcZH2Gt0dShRfxH4Cyh4Co5Gg9811rnSA6o4JIESmKl97JerJ7sEpFG5M0IlNQ3TuTLgympOtw,4.006638344165197e-05,wrong,No
b299wAAUpqJybLbKntWUD97AVogRduGcty8mZ7S2BdtsFjE0K8k4mL5B19OmaL7UuOZx3jmKuvlZ1U73fpsBtg,3.825022610030098e-05,wrong,No
bhdwSIvP2fylo2B4CfsGyMHxFeEO6NPKRx7aA9x70CnOCgXNGKUaZijEfGoMTHWCxXc3LLu8DBCcMx6rdUj0w,5.900658834182587e-06,wrong,Yes
blzmNFL3Q5AKLxk57JwK10tdatEAroe3ykbH39ZzoWzmBNHQjlVHYqkEsPkNCqsE0l06WrKiZz6rePNcRkg,1.6705306104256983e-05,wrong,No
CKNKe5HNth2G4Udl1pTwEQpcNJCE1aCB7PT8aJQIm7wxdDVWO0ApvIfG8CorECrGuCoHIxpAgKuWzYs4Vgg,2.312560305310665e-06,wrong,Yes
cNsw3tz35wMvWzNavZnTgyREMR56uDlLuj1ewuUcQjIDhvTKNtsety9AFaEOoZJHSN9d8oREsErvczfIPPw,2.9528608519818935e-05,wrong,No
dBy3DIoQZdKlZ6kp7f5AnYwRA0P8VVgckDKXxdCpD2cqAcydTJELfE4G89TiCjlUsG8xcCDP0WTKbnQ1Tdg,7.600674129903632e-06,wrong,Yes
DPDR1ONDaPvwugi6dndh6LxnfDb26TWZWafu77zdEJMXZeGMrH7hcgLGRJF2sAEr6lM8APSD5i9k07DYSaA,7.16621479235636e-06,wrong,Yes
FC8H1iBhKLQYdy4DsXUOHLvmfWel0bIxjVi3pxMht20Tdbjw7ufx0Bw1rK2SnsCJQhJG4SUZO3HTPCoZqA,1.2458268105063078e-05,wrong,No
FCYCOSfleK1039ffPiDLct0eEXhzMDDY3EyfgkI54THk5BUxdDA1TJWsOGQhSx9dyVpjrFIYm3xPrPdHZDKg,1.489151809880898e-05,wrong,No
fdIS5reJyLOWAZQ1HqNwNlrHLIpPjOvE4QzqsvqHhXKEDG1wy9UlcEaDSlpi51ubbtwscmMxxMAsnVcFbg,1.808177924479888e-06,wrong,Yes
fEf6Iny93LoPvRlYuPDFCM2P3uwPqqzCxvKNtHUaYOiZTc6qi4FRy4XpeHfydtn4DsCyZ8sUYf4xqVjGu7uA,9.867848854463478e-06,wrong,No
HH2GTf55vRYAA1uQOQeRAukb1CM7nx6CwOl9jYKE5I4AhsSbHpi6omrCnNWWTkq5npcCvf5DfaoJwTWw,4.034938492952609e-06,wrong,Yes
