log_id,mse,activity,Recognised
CCCpQUXwWW7MlccK4FwFuPFTuO0hAz0BQwItzJb98cJWsvMnTnfKFtVmmocdwXzT4vQRDgyXhMk89uzCCQ,6.7231585717811e-07,right,Yes
cGKE51PApL0J5WF8MBUg6MtRxgcORkBEMVjNY1iBgtfWyDIFffHlMVLYbjdEPEhvrreZBBDBfiq8uqHgOWNX8A,1.9368168220933414e-06,right,Yes
yLhvLULhWQerm7j7u4UMjh9ivMuFq1Hwf2TLjOzmsMXvHm1GdZSYW9ETVtbMNx82gmV2dugSzH3wPT9kf6mw,1.2055719355888905e-05,right,Yes
257FXjNHhsNBaDN0qqkdg2jlng6OOfuulR8Kr9E1Rife9YFcDGdiSbz6aaFGlfElEmygKjv2fvpIQwJlY95Q,7.273277493487509e-07,wrong,Yes
5woaRxtr3GrWIVQWtyXZDFHCApw4WzDkUdzg6uJRUTlg9uwK8riobq9zlKSxWk5Lz9JZKMNvrKzbCABpHKmQ,9.024275173732008e-05,wrong,No
5ZjHMDacgyj7zT0DB7aO2m8EJv2xvEFZShybgiMDJREqGtLcCOadHKzekEdvKSSDXhTQGPLUiQ2Az4dvlTA,6.521921806718145e-07,wrong,Yes
6ggyHcxZWA4whRGGosJSiWjKGZ0V3IR1waVeTZ54J3DtG9Z7kvzihojurALEqCpD3vg6TC4nK1it1eBQpw,1.1320416972085635e-06,wrong,Yes
84LtcdBUs8RNrYBWZK9jPfG1ZaUV4OVVkKzMzm5aoyy3dYfyosglTHE116f8gV3tbToMpACcLNsczQfvcedHw,7.4463469829144e-06,wrong,Yes
a3QT9hUVbegf68xRqNwWKfg2MMz8cdImNscLaZ0932GpVuv7tfTkvozIAn3QCpjqu2sr3fJ39072Ha6dPFuYw,1.7171805331837765e-05,wrong,Yes
bNvXo3HlgGHZEoZraZRJxza67LTA9FmBXswPCYPOufUjgqDudrTZdLbscs6vm0VHz46sa5vyPJ0h4zejEcZHQ,3.3617798258008413e-07,wrong,Yes
emPpbs3bqNNm1wIvnwjRA33mzVvA2CaOLfHBV6iLfPM6hU9HeX3bjnf0sdBJ7grgd7qzVOn3j0WSmcoM4A,5.798609538043701e-07,wrong,Yes
GSFRAj2b57K37WMqi1YNepcbGt9LrpgLYomi40Ylc3m8yodJlZ8JjSDs7NxbtXVCZa2bY5SjkaFblmkMx47w,8.42515909273815e-07,wrong,Yes
H9C5xlC2pnjvp6QhQWF7DhYEcuVrBjWyibyah7xSxTQZ2a0zPQZryAQFMWwYFsCEWj1bz2dkbuekepZDAtdmLQ,0.0001211264157807,wrong,No
hm5vuujnrAROAP700iLgwE414xQJKAfkudGUnzXIud4m3ByJLx3XyTB1fdQipbsKl1kEyy4zFBgyCtRoA,1.895311011195455e-07,wrong,Yes
KHiZXlwh5dPGc6S2yUyXThxHxwUCEfVFej8Rz8FCJ9QsJBqp2fUGniVZgshw6QxWFZ2gsbRJQVCuhuJc8Q,8.185523043907592e-05,wrong,No
lbMjBeffihnQWGieMuo7WaXXz3NbKHczQWp6KydpYakKSGxQPQJOayedeTBfHXVGuHGTemokrycruVQp2g,1.818321707959212e-06,wrong,Yes
mBKuHfaZ2c0kpT3ozW9NhPlWivHySPrMWKL11YXWancwf1Np63wuGSfbLed8Gn0OQEgjpbSebN2KBP2KpynwA,3.8213366453707686e-07,wrong,Yes
oCFXKlsxVeSPh7XwTiMSmQsd61VxS3FHB7pWUEgbYvT0Yq0CTwDEImJeSJx0xVJjYrtsbfgvY5AA3cDAecFg,2.3031791259665767e-07,wrong,Yes
PlRl3gfi8wp9hUPs3HFR5vIBGm2ml3X6jvSynP0yruv3I7J8NowQVzSVjX9cMPBouOZU1TjvQTjNhfKVXYYxw,1.4011918721836803e-06,wrong,Yes
qjfPHmR2uBW026o5sWrnt9TfEBCIpmVg1ULRTo4KQl4nsqnmDqhqnejI6VZiWXCBMO8XdPz7A7TQ42IzFpxA,6.999326548954713e-07,wrong,Yes
RrDidOzIwLRJhK4OYaAVNxA6GFp7u3AhkGOCaslO0uYJbUc9cqxkW5zRmjPCjRq9AjufU9ji6DQK2epG7mzw,2.935078895265579e-07,wrong,Yes
rWFEbcy1db3HCw0ykwZkwwx21Bg5IDAqGjJG5A52Ka7q1iCzycJTXyqwnSdwMJL7nOOR4cVdec57hwKgZA,2.0714630118015864e-06,wrong,Yes
Tgxp5YSS9RQCfzJVW3qD8XT9OZgqkV8y1LwrKIS7nHQJ7oMuhN9urHCL243NBsZdaT8dUUJBDRr1oOtc6EQ,2.444514576957496e-07,wrong,Yes
tw4Qv8ImyzUOtWdRiCiyNLNjhT369PWnfPTdyADAZRWnQmqG78wI5Xl1K97ngGRoRpvUoRQBPQtw54WQcxRQ,1.375065991022781e-06,wrong,Yes
UWmpNpsO0vRpBfMo8XoEfpJnJBS4nBcEWWulYDiq9wonheX68dHRPKnXrPQWIxj7Nqy9uKDFwY5ooAfA1kTqg,5.763748051863315e-06,wrong,Yes
Va5fPRFzxRsG1GKUxsTRS1EMlY1c9r1Lz3UzgVjpigxkUsfyLv2Kk3twMIbTTihdQUS8H4z4kMkxbTGFtn2Pw,4.454077604436694e-07,wrong,Yes
XZIMdi009nOwL4VHudq1BU7mJPLuVqWwS3rmQpg5qXKPVDKUtsvSm6351LlZifX9aTFHyVwAp9wFAnG5DIrwg,3.5062162593149464e-07,wrong,Yes
Y6QLETYq0j30PJL0CuwvBrJwZP7gLOmvXTeFcu45guDsMO58FRCosgvqWIwHzhB5OIFru5exWlKlGuwtG7vg,2.3768468959413205e-07,wrong,Yes
HsWsXEzfbrdaeMZOvVphCRifPk9j6vQSIArqdL8Gy7bJjv4n7DA9DiNLZ65iu4sB6SjHisdF2yO1gXU2YMA,1.2079257933838495e-05,wrong,Yes
j7DYLRBJPRvi5Ews63BZTi4ahWfwcphbN6CMR5UmYVksTk3mfKKPb22lLhI1HaRd6PRu2gOtxPwV4dETngWVJA,1.2051634828307986e-05,wrong,Yes
MwKeJG2e2DyYMHyPXOXDi6FxnJiSxArLsxaXQ2m0TyVc5QYzQw7ZK0tNUSPBHmAw4rGQy8OmImsk9gLIC6ag,1.19591902064148e-05,wrong,Yes
uIbB3QuAeIOA57B7K6L6xGakcXYzgfZov1aLnNLUWFjHo2KGYSefmFQiyIU3pGZrYzl2li8YOaNpsvMPJp6g,1.2086246942387138e-05,wrong,Yes
URiBRAq92qE28kY0yP5cb3GSqX88s50rGs9ffWcRLQw7pZpFYDl6y5wyPM9SBfgaKt4nXeSvNfG3kUHk3StLg,1.206157983672037e-05,wrong,Yes
