log_id,mse,activity,Recognised
yLhvLULhWQerm7j7u4UMjh9ivMuFq1Hwf2TLjOzmsMXvHm1GdZSYW9ETVtbMNx82gmV2dugSzH3wPT9kf6mw,0.000553803771018,right,No
0yGJtdbPjH91ocDYKXWiiQ8GdnURmuqSwu4BmhZ17Pkd2B1CooBCiaiSQ392v07oDxLFybVS2OrJrSUqP6yQ,0.0005539469142286,right,No
aMP7dCYBEoL2FnB5IVTZmhnmtAwJWuZJhKWsl0UlVhb2DIIivLe0fPjwQ3Dsa5vbX5E1P939TiQxUbrxqBjA,0.0005541464095938,right,No
aTuVcHzz1UYlENx3AfTCuSvejzg7Oc3Ap4p5XdLHoWQ9cpoYg5DTpnuW9O0hmaSD9IkCyAs85cj9ALaJOBag,0.000553914222218,right,No
CKuASVs0l8uene2fe1roZCq91JlNorY1rumviij8HOYpqZtPFe0jt8W7aymfmWtKh1HqoFBBucOynGzVw,0.0005538935947724,right,No
csu71SUSo83NYSsChwjkGq0WU591UkfBgpB0pYK2yQGTScZJiDD3WqP4N1JqT3D9FvS03zBOfdZNC4gp9HCw,0.0005538990469193,right,No
fdNfAG7FSVYXECre0TFtY9MXnSaV4ktY3jrRM2Xz0LAEVjcfRD9EBMxkCRxqym0pcRlodsomjeuFPT6wtuQ,0.0005539294519458,right,No
HEe0DOXSfQOySpZinPZrRjfyeWf28bRBhfCP3um1twnn3QbUhf6g95koxf7uex8faeaevCaby1b1cLCfadNYVw,0.0005538574662828,right,No
JPNxWpPmL4szjhEjvocimduXXW5Yo6Hbz4tRFN1gO3HFES1Dksxdzz7wbMt4BVCVRLThOS8hDEJyHm05A,0.0005538512076892,right,No
KTujUbX0yLn3dkKWnADlIX39lcWvVz36dUPyRoAqSZKOPxmheGnxtlvKcNtosuze4IloyHdlrujjJW9wYDlA,0.000553805295053,right,No
KWrKNjZltVOrJ95DjF2wGWKJ1ex24xIvQ2oXsjNfJf13hPUHZcbG6QuRdtGh7lyJlvDprf5pn9volEBTkqgtQ,0.0005540152766032,right,No
q1pR0qOJPrZFN7yzZigJiIoVEWWQShYt1xPjtjPDP1gCN1wxSHQN1m5TBAyznwNpFV9DCXOwo13dcmZybgw,0.000553795480722,right,No
ve7iOhLbGE11HS2IX0VSFhVeTf2XAGyJmRtpbaaBjWteuM1DW2xlR26CCluLWiGXJgdhLJyKLMfiRtYiKuQ,0.0005539431393886,right,No
x7yIM3Hzc6hdi2xGCMWUSPL1NFX2ITFU2xfeexzVIZv6P87PeptuYzYVd9JPEyTbPQplVvqTfWPzPJ5ZxaJQ,0.0005538864801995,right,No
X8mcpH70fJv9M7xfAgOVfcFlnN95C8GWi1iBSiyxwJnRvFyyqKjJBXiQgSU8B6uQszdBP6Fbk0jCW0rAMbQ,0.0005538764086806,right,No
xhIfmMrr5sRLfOM7SUBlyEa0ArQVYycMAXYTJo086Axfrv6cKBYcb9mO36S1YPljkZOWGNvzEAu9yC4A,0.0005537751315084,right,No
xv58a14zbHiXPVdqlJaLhbiw45xF5RXG0lQyH1mbGcUp8w3YaedfwqYGBAjarf5IVI2i7r2H0hMAFqmGzKxMg,0.0005539082585439,right,No
YNyI4y1NKtLZJwpSgztiiTLm4Bi2ICAIs9PWmC7J3pe1UIueR6MZ7WxICHFfA4f3JDHm7L5Ti2uG0HzxuQ,0.0005539045795496,right,No
YuutKGDwf4L4dl4hui3y0KigiPVFHZgSTTCkpJHTLNM37vlNeH4OYrVmONZEGMGo28E8wGAMoFH00eva1ljA,0.0005538488837903,right,No
PhneKXVsDZGtrjp2kIQ4XhLZAOK331R3PHHChvDwFoEPtMzYgYdw7spPBdtO4gnX8UL0ai5c4bWwb0K7rrQ2Iw,0.0005539308289233,right,No
RcbzBdG1wuaKc9QVmTRDvSJ0XaY7GgNG1MHMuQuarOwpM0E0W0VpvmDCzVYaA5LqvjJ2pY2bDzhw1fRNdA,0.0005534613955544,right,No
VcNz8kPcu79Gx84p8LA02UBuNNjZtTkwUfWLRhAe3h7VK0RW1UShvs4KOsisUsef160STR1VimUIlROtShgQ,0.0005537828402643,right,No
wGxAwLpb8UlVlNfToCwvRheCfAwBKa1Bv775C3ImJXfrYw0Mh0h9XgtgK0RUjoeGhMaF6SjqMraHqVmZ0LQ,0.000553893844364,right,No
MwKeJG2e2DyYMHyPXOXDi6FxnJiSxArLsxaXQ2m0TyVc5QYzQw7ZK0tNUSPBHmAw4rGQy8OmImsk9gLIC6ag,0.0005529289766318,wrong,No
URiBRAq92qE28kY0yP5cb3GSqX88s50rGs9ffWcRLQw7pZpFYDl6y5wyPM9SBfgaKt4nXeSvNfG3kUHk3StLg,0.0005676838846423,wrong,No
0mHNFXUDdwACmydw5odIM6CqUor2IxCNe1feiMfSMForXW9ZMGa4JkexV7dL7WyRVfY33iznOJmsHI8IpD6Sw,0.0005538874559539,wrong,No
chLuBJ3xU3XFTEAR1ZWmcR6pHdY6gCmYRxKUv4dojJH48P8vEelsP0OmZv77urEACYzwA6kkc95yfpvtJV5lZA,0.0005540616415111,wrong,No
