log_id,mse,activity,Recognised
2L0HqCPlWrMGP4ozjbyxZ3QODmCUD5zsmylzc91C3TxwJ2Z7WGQQiBseNSY3X0aZNCEfolPHzK3uwgQ0Ew,1.381886159549511e-06,wrong,Yes
3tNUqQYeevOu6FmYmRnnz7GvtyMePjiARXkRTqoib04RJrTdM6OE5MqUIgMQDSUv5QZApB7L4Z6Eqwh3LoQ,2.90645431378942e-06,wrong,No
5N9LNqTzl3xfWJZb9YH52yxIWX7TizMrZaGucFp9DIP3RDeQN1zjX0IVN5SFubNejDnE8w47q6B62v1CnaaA,1.5449301850461543e-06,wrong,Yes
7R82O9gcZH2Gt0dShRfxH4Cyh4Co5Gg9811rnSA6o4JIESmKl97JerJ7sEpFG5M0IlNQ3TuTLgympOtw,1.3790270504674624e-05,wrong,No
b299wAAUpqJybLbKntWUD97AVogRduGcty8mZ7S2BdtsFjE0K8k4mL5B19OmaL7UuOZx3jmKuvlZ1U73fpsBtg,1.4426634953229073e-05,wrong,No
bhdwSIvP2fylo2B4CfsGyMHxFeEO6NPKRx7aA9x70CnOCgXNGKUaZijEfGoMTHWCxXc3LLu8DBCcMx6rdUj0w,1.1752793015086515e-06,wrong,Yes
blzmNFL3Q5AKLxk57JwK10tdatEAroe3ykbH39ZzoWzmBNHQjlVHYqkEsPkNCqsE0l06WrKiZz6rePNcRkg,6.272935065966976e-06,wrong,No
CJlxx4t4hAUsCFkKwVwC9c8PdZ6dERibh2Mqs133aDdCIusR47q0AsVn5Dp9iKhVOlrbYIkGrqEgqU8uBgNA,2.59084902574103e-06,wrong,No
cNsw3tz35wMvWzNavZnTgyREMR56uDlLuj1ewuUcQjIDhvTKNtsety9AFaEOoZJHSN9d8oREsErvczfIPPw,2.6218978025696323e-06,wrong,No
dBy3DIoQZdKlZ6kp7f5AnYwRA0P8VVgckDKXxdCpD2cqAcydTJELfE4G89TiCjlUsG8xcCDP0WTKbnQ1Tdg,1.9444508558280517e-06,wrong,Yes
DPDR1ONDaPvwugi6dndh6LxnfDb26TWZWafu77zdEJMXZeGMrH7hcgLGRJF2sAEr6lM8APSD5i9k07DYSaA,1.3451270327698814e-06,wrong,Yes
FC8H1iBhKLQYdy4DsXUOHLvmfWel0bIxjVi3pxMht20Tdbjw7ufx0Bw1rK2SnsCJQhJG4SUZO3HTPCoZqA,3.0952131663182224e-06,wrong,No
FCYCOSfleK1039ffPiDLct0eEXhzMDDY3EyfgkI54THk5BUxdDA1TJWsOGQhSx9dyVpjrFIYm3xPrPdHZDKg,9.304908402196282e-07,wrong,Yes
fdIS5reJyLOWAZQ1HqNwNlrHLIpPjOvE4QzqsvqHhXKEDG1wy9UlcEaDSlpi51ubbtwscmMxxMAsnVcFbg,6.995285564932093e-07,wrong,Yes
fEf6Iny93LoPvRlYuPDFCM2P3uwPqqzCxvKNtHUaYOiZTc6qi4FRy4XpeHfydtn4DsCyZ8sUYf4xqVjGu7uA,2.109011575309988e-06,wrong,Yes
HH2GTf55vRYAA1uQOQeRAukb1CM7nx6CwOl9jYKE5I4AhsSbHpi6omrCnNWWTkq5npcCvf5DfaoJwTWw,1.0869306031845726e-06,wrong,Yes
jvY6YOoubfYxPMMCoxJKXpXVsdBUDvuZexu3Idy2iJKfs2VXY9hMSdvTIRRFkL5J7JZhlrQQs2j0CX3dXbQ,7.793620488075433e-07,wrong,Yes
Kmg96ZtvYFl6skIeGF106PclXINiVvXKLsJghMBNPTrqnMPZXuE7eaWnNXrRqhNWLwGlswYsUxWg72uGotvg,1.9766467123993268e-05,wrong,No
LdlMcPjDQNtS8TTdmHPuvesDdxTB8frPkGWdZmpm3VEGtUh1LPZKadF1bpBsYUOGWJmgDvDVvlHMjDrhxvg,1.5230146621384773e-06,wrong,Yes
MIbMlC1XndsNICb6tScSxVVWazjdDEcNzD8ehhHRBPu8SrOFyPHYSfKMfF2J04AD5nsNaVotbu9WIRKoaDjcXw,1.3947304893020176e-06,wrong,Yes
mTfAnbyTssjAjNixhZ18zIq5hEzstbh0lXa4uBsUAjJnGd3A6483o8K4eEQQChgjgR1aiyFbH5F11yj4aCw,1.373260881475992e-06,wrong,Yes
n6Z6B9q8YeAQyTUrZcSzi7dNySBWwckUbvqOVJHw9twQx3n4SMHhH7IHfG0aagLotEeOdqoG2ooiHJhcg,1.7079916583059267e-06,wrong,Yes
NFwBHe3JlEvJkPlfWsLU6Kq0FlRP3mHfkscfBLE6ZAw2neHymLaukpOHiDbxdIfr1V8SVhHkcIqmfD6hZ6WRQ,1.7533223097172958e-06,wrong,Yes
nWqvVo5ti0HKKBJSwu7jareySSjhGY7INYtLGnfwmjlpAqC7CPEghtdARdfiXlbbDzMAVx9JmJ0ux3YGgFjA,2.9372078984394772e-05,wrong,No
ooGYlOAUBF1U0e0S5Wr1Eiw28Xtvu6uatrFqV618H0aLRicnMId6Kj8HwzS5T0FOSgmxlAmyx3RWvXkqo7w,6.672613385726555e-05,wrong,No
PlfPHk7UTHbFwrWqfy4UqZMEzfHlf2L2ytV7CALmMp9Brxqwz7AVaCbS75HeQ9C5aDF4i3o2AztQ6VfTO33g,1.8683584620301729e-06,wrong,Yes
PtZ07Q2ggEwWSMAp5R0HUnwjnGHQt0ftkRMBGqYuXUtlqW3pe3YHRrV1ducqAkPMYjM1Y8y1mlIJAPKbq1ZHA,9.767751369750928e-07,wrong,Yes
qAiZiUqnP8eY4KwrqCmpUbYXdwEtuIvXfB2Xo69OQj5uT0ocFATNq0Pq8Xzl4KQ7JpvjBB5p5OluzlHGJ2w,1.2703397235728195e-06,wrong,Yes
RpxMDsl5rQ1DnUIfVDU8PmyckEzv3iLypap55P9rVXqpbBR7elUgtMMSo1piF2s5T5eaFgBAJSsQ8f04YRQ,2.1720131678788536e-06,wrong,No
sHXMFmdJY6V2M7QlTLY0AgZPd9pDMs94b60NeuYtlYEDw11L71OiyoagIGlZLMYG2UecUCajlzBeE7TBIA,2.8218532741046638e-06,wrong,No
TpkXNvELz0ueZIQKe4qNfUy6wuUKrRYFSF12xPyWI904T8O36b7UyaJrYZgqfL5rjeJbyssG5JAglvIMUvHA,7.525390337494535e-07,wrong,Yes
u2snGKk4UC9181m8IJS2p1jphM942gPn0Ni4GqXEFbAobLtTq4McNddOygmm4FxhBxeOXGwXHSHOfR9Sm8fw,1.3273641097443244e-05,wrong,No
xbNxmSmO24sBgMqoeg9JNNpFHEjGfJauTcfB1NEHO4EeZCWYMAYCP44yZXRh2cJ8UPfZJZEjKXY2AZ3ow,1.0276285192807092e-06,wrong,Yes
yE5aLjFonEEe50eLWFsaIL0QMzf7lnkG1u8b1fgG2lobAVQXXdMfF07LOsQHcWfN9dcSY7zZjbiJrGoeg,3.356982534186e-06,wrong,No
YeWvmLO42PH8VjIItk7fmmgR5tSSUHsdNzZz64vX29ZI9HKxShEEkX0QSuf0wXoJ6KLKtfwn9ZyCIxf0hQ0w,1.2105714493696765e-06,wrong,Yes
yMLUt3EiKdT7mCCj0PJE85xyVS7lukfssidvflrcLMG8VDhDzWBndM12VHw7a71ebPT9QBoP1Z6B7KFsTtQ,1.9430448021628658e-06,wrong,Yes
zVa6roD3uWOMCfvfm0CrskqgBsg1cEWeYywtChQ3yEMHtwNyUBG4NjLzxYsvce7Y9OdKsMaJt3ynzsumidQ,8.457623402434463e-07,wrong,Yes
0yGJtdbPjH91ocDYKXWiiQ8GdnURmuqSwu4BmhZ17Pkd2B1CooBCiaiSQ392v07oDxLFybVS2OrJrSUqP6yQ,8.945315481502964e-05,wrong,No
5OdOWMEuL2I1wUIWM6ImT1YQdgODhzL46qKkCp3dM1wRZvVwutCe0ws7qOJ9KWJQ7TOB3ZvTdlndKxQwvp8EA,8.957162971825303e-05,wrong,No
7sXb6wfHJl7jy8cf80TWTDVPktMS936Z724JYgCqn17vMw6XqhPUMXDWswOoPUfwTdL1NsmafermJ23GbIg,9.052095908454696e-05,wrong,No
aMP7dCYBEoL2FnB5IVTZmhnmtAwJWuZJhKWsl0UlVhb2DIIivLe0fPjwQ3Dsa5vbX5E1P939TiQxUbrxqBjA,8.953615667883301e-05,wrong,No
aTuVcHzz1UYlENx3AfTCuSvejzg7Oc3Ap4p5XdLHoWQ9cpoYg5DTpnuW9O0hmaSD9IkCyAs85cj9ALaJOBag,8.947647239761841e-05,wrong,No
chLuBJ3xU3XFTEAR1ZWmcR6pHdY6gCmYRxKUv4dojJH48P8vEelsP0OmZv77urEACYzwA6kkc95yfpvtJV5lZA,8.954584206316794e-05,wrong,No
CKuASVs0l8uene2fe1roZCq91JlNorY1rumviij8HOYpqZtPFe0jt8W7aymfmWtKh1HqoFBBucOynGzVw,8.935119140151273e-05,wrong,No
csu71SUSo83NYSsChwjkGq0WU591UkfBgpB0pYK2yQGTScZJiDD3WqP4N1JqT3D9FvS03zBOfdZNC4gp9HCw,8.951312436777359e-05,wrong,No
fdNfAG7FSVYXECre0TFtY9MXnSaV4ktY3jrRM2Xz0LAEVjcfRD9EBMxkCRxqym0pcRlodsomjeuFPT6wtuQ,8.941667674937762e-05,wrong,No
HEe0DOXSfQOySpZinPZrRjfyeWf28bRBhfCP3um1twnn3QbUhf6g95koxf7uex8faeaevCaby1b1cLCfadNYVw,8.94166196935902e-05,wrong,No
JPNxWpPmL4szjhEjvocimduXXW5Yo6Hbz4tRFN1gO3HFES1Dksxdzz7wbMt4BVCVRLThOS8hDEJyHm05A,8.952482513924967e-05,wrong,No
KTujUbX0yLn3dkKWnADlIX39lcWvVz36dUPyRoAqSZKOPxmheGnxtlvKcNtosuze4IloyHdlrujjJW9wYDlA,8.942160879555543e-05,wrong,No
KWrKNjZltVOrJ95DjF2wGWKJ1ex24xIvQ2oXsjNfJf13hPUHZcbG6QuRdtGh7lyJlvDprf5pn9volEBTkqgtQ,8.947111115118381e-05,wrong,No
luZ3i5pHqzahv4MY946qZ0iZeD3cSBlSOhzMktKcEZZgvheI5fkv4YfwSBSRo8YQOCbYT7oTZxAimJtWIxUw,8.96292552020548e-05,wrong,No
PhneKXVsDZGtrjp2kIQ4XhLZAOK331R3PHHChvDwFoEPtMzYgYdw7spPBdtO4gnX8UL0ai5c4bWwb0K7rrQ2Iw,8.960223786495192e-05,wrong,No
q1pR0qOJPrZFN7yzZigJiIoVEWWQShYt1xPjtjPDP1gCN1wxSHQN1m5TBAyznwNpFV9DCXOwo13dcmZybgw,8.950284669381552e-05,wrong,No
v7I0BiJdQBAJj4jowBXkhAnjpQqXxYJuwWVmEttwjrs4am0jcCCJmkBhGlExkM7njRMoHIwHJjQ3JXxfhbOQ,8.95109171454445e-05,wrong,No
ve7iOhLbGE11HS2IX0VSFhVeTf2XAGyJmRtpbaaBjWteuM1DW2xlR26CCluLWiGXJgdhLJyKLMfiRtYiKuQ,8.936356656422837e-05,wrong,No
x7yIM3Hzc6hdi2xGCMWUSPL1NFX2ITFU2xfeexzVIZv6P87PeptuYzYVd9JPEyTbPQplVvqTfWPzPJ5ZxaJQ,8.947175652751354e-05,wrong,No
X8mcpH70fJv9M7xfAgOVfcFlnN95C8GWi1iBSiyxwJnRvFyyqKjJBXiQgSU8B6uQszdBP6Fbk0jCW0rAMbQ,8.948341494704131e-05,wrong,No
xhIfmMrr5sRLfOM7SUBlyEa0ArQVYycMAXYTJo086Axfrv6cKBYcb9mO36S1YPljkZOWGNvzEAu9yC4A,8.943120130262074e-05,wrong,No
xv58a14zbHiXPVdqlJaLhbiw45xF5RXG0lQyH1mbGcUp8w3YaedfwqYGBAjarf5IVI2i7r2H0hMAFqmGzKxMg,8.935406718385948e-05,wrong,No
yGkqGcx0TnfQ4h6SBtiH7HwDgZwfdBl6MdoYVpXPKaTAglAkKY63GNE68VadtRM3eirA5H0FyNbl06M3g,8.922737349035273e-05,wrong,No
YNyI4y1NKtLZJwpSgztiiTLm4Bi2ICAIs9PWmC7J3pe1UIueR6MZ7WxICHFfA4f3JDHm7L5Ti2uG0HzxuQ,8.945035309648031e-05,wrong,No
