log_id,mse,activity,Recognised
0yGJtdbPjH91ocDYKXWiiQ8GdnURmuqSwu4BmhZ17Pkd2B1CooBCiaiSQ392v07oDxLFybVS2OrJrSUqP6yQ,2.096557272606412e-05,right,No
aMP7dCYBEoL2FnB5IVTZmhnmtAwJWuZJhKWsl0UlVhb2DIIivLe0fPjwQ3Dsa5vbX5E1P939TiQxUbrxqBjA,2.0984557695893763e-05,right,No
aTuVcHzz1UYlENx3AfTCuSvejzg7Oc3Ap4p5XdLHoWQ9cpoYg5DTpnuW9O0hmaSD9IkCyAs85cj9ALaJOBag,2.0956848129344503e-05,right,No
CKuASVs0l8uene2fe1roZCq91JlNorY1rumviij8HOYpqZtPFe0jt8W7aymfmWtKh1HqoFBBucOynGzVw,2.093192464357076e-05,right,No
csu71SUSo83NYSsChwjkGq0WU591UkfBgpB0pYK2yQGTScZJiDD3WqP4N1JqT3D9FvS03zBOfdZNC4gp9HCw,2.094565549613037e-05,right,No
fdNfAG7FSVYXECre0TFtY9MXnSaV4ktY3jrRM2Xz0LAEVjcfRD9EBMxkCRxqym0pcRlodsomjeuFPT6wtuQ,2.0922039235329508e-05,right,No
HEe0DOXSfQOySpZinPZrRjfyeWf28bRBhfCP3um1twnn3QbUhf6g95koxf7uex8faeaevCaby1b1cLCfadNYVw,2.0951734017263745e-05,right,No
KTujUbX0yLn3dkKWnADlIX39lcWvVz36dUPyRoAqSZKOPxmheGnxtlvKcNtosuze4IloyHdlrujjJW9wYDlA,2.0939262716069484e-05,right,No
KWrKNjZltVOrJ95DjF2wGWKJ1ex24xIvQ2oXsjNfJf13hPUHZcbG6QuRdtGh7lyJlvDprf5pn9volEBTkqgtQ,2.098423088943207e-05,right,No
q1pR0qOJPrZFN7yzZigJiIoVEWWQShYt1xPjtjPDP1gCN1wxSHQN1m5TBAyznwNpFV9DCXOwo13dcmZybgw,2.095509805134688e-05,right,No
ve7iOhLbGE11HS2IX0VSFhVeTf2XAGyJmRtpbaaBjWteuM1DW2xlR26CCluLWiGXJgdhLJyKLMfiRtYiKuQ,2.089687900834089e-05,right,No
x7yIM3Hzc6hdi2xGCMWUSPL1NFX2ITFU2xfeexzVIZv6P87PeptuYzYVd9JPEyTbPQplVvqTfWPzPJ5ZxaJQ,2.0940701417360604e-05,right,No
X8mcpH70fJv9M7xfAgOVfcFlnN95C8GWi1iBSiyxwJnRvFyyqKjJBXiQgSU8B6uQszdBP6Fbk0jCW0rAMbQ,2.095457424111033e-05,right,No
xhIfmMrr5sRLfOM7SUBlyEa0ArQVYycMAXYTJo086Axfrv6cKBYcb9mO36S1YPljkZOWGNvzEAu9yC4A,2.094787117741521e-05,right,No
xv58a14zbHiXPVdqlJaLhbiw45xF5RXG0lQyH1mbGcUp8w3YaedfwqYGBAjarf5IVI2i7r2H0hMAFqmGzKxMg,2.0943259458323244e-05,right,No
yLhvLULhWQerm7j7u4UMjh9ivMuFq1Hwf2TLjOzmsMXvHm1GdZSYW9ETVtbMNx82gmV2dugSzH3wPT9kf6mw,2.102839617505613e-05,right,No
YNyI4y1NKtLZJwpSgztiiTLm4Bi2ICAIs9PWmC7J3pe1UIueR6MZ7WxICHFfA4f3JDHm7L5Ti2uG0HzxuQ,2.095551762926515e-05,right,No
MwKeJG2e2DyYMHyPXOXDi6FxnJiSxArLsxaXQ2m0TyVc5QYzQw7ZK0tNUSPBHmAw4rGQy8OmImsk9gLIC6ag,2.0912319772085437e-05,wrong,No
URiBRAq92qE28kY0yP5cb3GSqX88s50rGs9ffWcRLQw7pZpFYDl6y5wyPM9SBfgaKt4nXeSvNfG3kUHk3StLg,2.096366893758428e-05,wrong,No
5OdOWMEuL2I1wUIWM6ImT1YQdgODhzL46qKkCp3dM1wRZvVwutCe0ws7qOJ9KWJQ7TOB3ZvTdlndKxQwvp8EA,2.0974354584841228e-05,wrong,No
5qJsiy6LQvfzyyXbN54prkh0YOTdlZvYbQB8aySMJtJ0RBQlnulWKLEW9a0pALMnIgabPG1bZnlWtrzLDe5w,2.1007853730646877e-05,wrong,No
chLuBJ3xU3XFTEAR1ZWmcR6pHdY6gCmYRxKUv4dojJH48P8vEelsP0OmZv77urEACYzwA6kkc95yfpvtJV5lZA,2.096294747099413e-05,wrong,No
EIM9mASGXaiZeWBnb6zZjjLMVMbbkZt5pSJ0D6XfOTjk55rDDFKWGal1JxHxTNUqRfsClmYrylRed6d7D3A,2.0960522519634825e-05,wrong,No
HsWsXEzfbrdaeMZOvVphCRifPk9j6vQSIArqdL8Gy7bJjv4n7DA9DiNLZ65iu4sB6SjHisdF2yO1gXU2YMA,2.1034223236103724e-05,wrong,No
j7DYLRBJPRvi5Ews63BZTi4ahWfwcphbN6CMR5UmYVksTk3mfKKPb22lLhI1HaRd6PRu2gOtxPwV4dETngWVJA,2.092979085223296e-05,wrong,No
L5tvpJmSDHYmG1BjpEoMd8EbykxyFZSyaOGcSJhS9Szmz9c9wFnV5AxSMWqLUxS71DxHPyE1udSDjnHIvJpQ,2.097400362310956e-05,wrong,No
SLb5V3AN75WxGDdbY8gM1HVeqZXTO0k51tMY51HdiQdCpmWkx9jacbfY9CQcBmprqE3r9kw33IgrOQPKRI1Q,2.0972038097342716e-05,wrong,No
uIbB3QuAeIOA57B7K6L6xGakcXYzgfZov1aLnNLUWFjHo2KGYSefmFQiyIU3pGZrYzl2li8YOaNpsvMPJp6g,2.1001955946451115e-05,wrong,No
v7I0BiJdQBAJj4jowBXkhAnjpQqXxYJuwWVmEttwjrs4am0jcCCJmkBhGlExkM7njRMoHIwHJjQ3JXxfhbOQ,2.113649714741609e-05,wrong,No
yGkqGcx0TnfQ4h6SBtiH7HwDgZwfdBl6MdoYVpXPKaTAglAkKY63GNE68VadtRM3eirA5H0FyNbl06M3g,2.093342094658872e-05,wrong,No
YYV2QwRqFNEfRoh6s9vJAr5lovjuGmP9ogwhBIbzw9ntMKOCLZeJePzvHnfdY50vE2tM8gB2XBcaF6EQD8hPQ,2.0985602874196064e-05,wrong,No
